,titulo,artista,letras
21,Curto-Circuito,Mumuzinho," Quem sou eu. Não sei quem sou quando estou com você. Me sinto artista de cinema. Esqueço de qualquer problema. Onde está. O meu juízo aonde foi parar. Perco o sentido, é só você chegar. Com essa vontade de me namorar. Valeu... Conhecer você, valeu. A gente se envolver, valeu. Deixar você entrar na minha vida. Apontei meu coração e atirei. Apostei nessa paixão e te ganhei. Meu amor, esse amor que balança você. Faz a cuca girar, faz o corpo tremer. É um curtocircuito aqui dentro de mim. Que explode no peito quando eu tô a fim.  "
22,Não Deixe o Samba Morrer,Alcione," Quando eu não puder. Pisar mais na avenida. Quando as minhas pernas. Não puderem aguentar. Levar meu corpo. Junto com meu samba. O meu anel de bamba. Entrego a quem mereça usar. Eu vou ficar. No meio do povo espiando. Minha Escola perdendo ou ganhando. Mais um carnaval. Antes de me despedir. Deixo ao sambista mais novo. O meu pedido final. Antes de me despedir. Deixo ao sambista mais novo. O meu pedido final. Não deixe o samba morrer. Não deixe o samba acabar. O morro foi feito de samba. De Samba, pra gente sambar.  "
23,Feira de Mangaio,Clara Nunes," Fumo de rolo, arreio de cangalha. Eu tenho pra vender, quem quer comprar. Bolo de milho, broa e cocada. Eu tenho pra vender, quem quer comprar. Pé de moleque, alecrim, canela. Moleque sai daqui me deixa trabalhar. E Zé saiu correndo pra feira de pássaros. E foi passovoando pra todo lugar. Tinha uma vendinha no canto da rua. Onde o mangaieiro ia se animar. Tomar uma bicada com nambu assada. E olhar pra Maria do Juá. Tinha uma vendinha no canto da rua. Onde o mangaieiro ia se animar. Tomar uma bicada com nambu assado. E olhar pra Maria do Juá. Cabresto de cavalo e rabixola. Eu tenho pra vender, quem quer comprar. Farinha ,rapadura e graviola. Eu tenho pra vender, quem quer comprar. Pavio de cadeeiro , panela de barro. Menino vou me embora. Tenho que voltar. Xaxar o meu roçado. Que nem boi de carro. Alpargata de arrasto não quer me levar. Porque tem um Sanfoneiro no canto da rua. Fazendo floreio pra gente dançar. Tem Zefa de Porcina fazendo renda. E o ronco do fole sem parar. Porque tem um Sanfoneiro no canto da rua. Fazendo floreio pra gente dançar. Tem Zefa de Porcina fazendo renda. E o ronco do fole sem parar. Eii forró da mulestia. Fumo de rolo , arreio de cangalha. Eu tenho pra vender, quem quer comprar. Bolo de milho , broa e cocada. Eu tenho pra vender, quem quer comprar. Pé de moleque, alecrim, canela. Moleque sai daqui me deixa trabalhar. E Zé saiu correndo pra feira de pássaros. E foi passovoando pra todo lugar. Tinha uma vendinha no canto da rua. Onde o mangaieiro ia se animar. Tomar uma bicada com nambu assado. E olhar pra Maria do Juá. Mas é que tem um Sanfoneiro no canto da rua. Fazendo floreio pra gente dançar. Tem Zefa de Porcina fazendo renda. E o ronco do fole sem parar. Eita Sanfoneiro da gota serena.  "
24,Identidade,Jorge Aragão," Elevador é quase um templo. Exemplo pra minar teu sono. Sai desse compromisso. Não vai no de serviço. Se o social tem dono, não vai.... Quem cede a vez não quer vitória. Somos herança da memória. Temos a cor da noite. Filhos de todo açoite. Fato real de nossa história. (2x). Se o preto de alma branca pra você. É o exemplo da dignidade. Não nos ajuda, só nos faz sofrer. Nem resgata nossa identidade. Elevador é quase um templo. Exemplo pra minar teu sono. Sai desse compromisso. Não vai no de serviço. Se o social tem dono, não vai.... Quem cede a vez não quer vitória. Somos herança da memória. Temos a cor da noite. Filhos de todo açoite. Fato real de nossa história. (2x). Se o preto de alma branca pra você. É o exemplo da dignidade. Não nos ajuda, só nos faz sofrer. Nem resgata nossa identidade. Elevador é quase um templo. Exemplo pra minar teu sono. Sai desse compromisso. Não vai no de serviço. Se o social tem dono, não vai.... Quem cede a vez não quer vitória. Somos herança da memória. Temos a cor da noite. Filhos de todo açoite. Fato real de nossa história.  "
25,Saudosa Maloca,Adoniran Barbosa," Se o senhor não tá lembrado. Dá licença de contá. Que aqui onde agora está. Esse adifício arto. Era uma casa véia. Um palacete assobradado. Foi aqui seu moço. Que eu, Mato Grosso e o Joca. Construímos nossa maloca. Mas um dia, nem quero me lembrá. Veio os homis c'as ferramentas. O dono mandô derrubá. Peguemos tudo as nossas coisas. E fumos pro meio da rua. Apreciar a demolição. Que tristeza que eu sentia. Cada táuba que caía. Doía no coração. Mato Grosso quis gritá. Mas em cima eu falei. Os homis tá cá razão. Nós arranja outro lugar. Só se conformemos quando o Joca falou. Deus dá o frio conforme o cobertor. E hoje nós pega páia nas gramas do jardim. E prá esquecê, nós cantemos assim. Saudosa maloca, maloca querida. Dimdim donde nós passemos os dias feliz de nossa vida. Saudosa maloca, maloca querida. Dimdim donde nós passemos os dias feliz de nossas vidas.  "
26,Disritmia,Martinho da Vila," Eu quero me esconder debaixo. Dessa sua saia prá fugir do mundo. Pretendo também me embrenhar. No emaranhado desses seus cabelos. Preciso transfundir seu sangue. Pro meu coração, que é tão vagabundo. Me deixa te trazer num dengo. Pra num cafuné fazer os meus apelos. Me deixa te trazer num dengo. Pra num cafuné fazer os meus apelos. Eu quero ser exorcizado. Pela água benta desse olhar infindo. Que bom é ser fotografado. Mas pelas retinas desses olhos lindos. Me deixe hipnotizado pra acabar de vez. Com essa disritmia. Vem logo, vem curar teu nego. Que chegou de porre lá da boemia. Vem logo, vem curar teu nego. Que chegou de porre lá da boemia. Eu quero ser exorcizado. Pela água benta desse olhar infindo. Que bom é ser fotografado. Mas pelas retinas desses olhos lindos. Me deixe hipnotizado pra acabar de vez. Com essa disritmia. Vem logo, vem curar teu nego. Que chegou de porre lá da boemia. Vem logo, vem curar teu nego. Que chegou de porre lá da boemia. Vem logo, vem curar teu nego. Que chegou de porre lá da boemia. Vem logo, vem curar teu nego. Que chegou de porre lá da boemia. Vem logo, vem curar teu nego. Que chegou de porre lá da boemia. Vem logo, vem curar teu nego. Que chegou de porre lá da boemia.  "
27,Estranha Loucura,Alcione, Minha estranha loucura. é tentar te entender e não ser entendida. É ficar com você. Procurando fazer parte da tua vida. Minha estranha loucura. É tentar desculpar o que não tem desculpa. É fazer dos teus erros. Num motivo qualquer a razão da minha culpa. Minha estranha loucura. É correr pros teus braços quando acaba uma briga. Te dar sempre razão. E assumir o papel de culpado bandido. Ver você me humilhar. E eu num canto qualquer dependente total do teu jeito de ser. Minha estranha loucura. É tentar descobrir que o melhor é você. Eu acho que paguei o preço por te amar demais. Enquanto pra você foi tanto fez ou tanto faz. Magoando pouco a pouco me perdendo sem saber. E quando eu for embora o que será que vai fazer. Vai sentir falta de mim. Sentir falta de mim. Vai tentar se esconder coração vai doer. Sentir falta de mim. Minha estranha loucura. É correr pros teus braços quando acaba uma briga. Te dar sempre razão. E assumir o papel de culpado bandido. Ver você me humilhar. E eu num canto qualquer dependente total do teu jeito de ser. Minha estranha loucura. É tentar descobrir que o melhor é você. Eu acho que paguei o preço por te amar demais. Enquanto pra você foi tanto fez ou tanto faz. Magoando pouco a pouco me perdendo sem saber. E quando eu for embora o que será que vai fazer. Vai sentir falta de mim. Sentir falta de mim. Vai tentar se esconder coração vai doer. Sentir falta de mim....  
28,O Que É o Amor?,Arlindo Cruz," Se perguntarem o que é o amor pra mim. Não sei responder. Não sei explicar. Mas sei que o amor nasceu dentro de mim. Me fez renascer. Me fez despertar. Me disseram uma vez . Que o danado do amor pode ser fatal. Dor sem ter remédio pra curar. Me disseram também. Que o amor faz o bem. E que vence o mau. E até hoje, ninguém conseguiu definir o que é o amor. Quando a gente ama, brilha mais que o sol. É muita luz, é emoção, o amor. Quando a gente ama, é o clarão do luar. Que vem abençoar o nosso amor. Quando a gente ama, brilha mais que o sol. É muita luz, é emoção, o amor. Quando a gente ama, é o clarão do luar. Que vem abençoar o nosso amor.  "
29,Homem Perfeito,Mumuzinho," Fala a verdade, voce parou na minha. A noite inteira me flertando eu percebi. Senti maldade, quer ser todinha minha. Mais se enganou pois eu nao sou só de ficar. Quero um namoro mais serio. Um que nao tenha mistério. Sou egoísta meu bem. Mais que dois o amor nao tem. Se voce for como eu sonho. Mais que um lance um romance. Vou te levar pra jantar, e o meu amor te apresentar. Te envolver nos meus braços. Mostrar um homem de fato. Um cavaleiro que entrega uma rosa pra dama depois do amor. Espere o café bem na cama. Nao se assuste pois eu te avisei. Ao invés de você procurar pelo Homem perfeito fui eu que te achei.  "
30,"Cantigas de ""Chapeuzinho Vermelho""",Braguinha," (Chapeuzinho). Pela estrada fora eu vou bem sozinha. Levar esses doces para a vovozinha. Ela mora longe e o caminho é deserto. E o lobo mau passeia aqui por perto. Mas à tardinha, ao sol poente. Junto à mamãezinha dormirei contente. .... (Lobo Mau). Eu sou o lobo mau, lobo mau, lobo mau. Eu pego as criancinhas pra fazer mingau. Hoje estou contente, vai haver festança. Tenho um bom petisco para encher a minha pança. .... (Caçadores). Nós somos os caçadores e nada nos amedronta. Damos mil tiros por dia, matamos feras sem conta. Varamos toda floresta, por mares e serranias. Caçamos onça pintada, pacas, tatus e cotias. .... (Chapeuzinho). O lobo mau já morreu, agora estamos em festa. Posso brincar com as crianças. E passear na floresta.  "
31,"O Que é, O Que é?",Beth Carvalho," Eu fico com a pureza das respostas das crianças. É a vida, é bonita e é bonita. Viver e não ter a vergonha de ser feliz. Cantar (e cantar e cantar)a beleza de ser um eterno aprendiz. Ah meu Deus, eu sei, eu sei que a vida devia ser bem melhor e será. mas isso não impede que eu repita. é bonita, é bonita e é bonita. E a vida. e a vida o que é diga lá, meu irmão. ela é a batida de um coração. ela é uma doce ilusão. mas e a vida. ela é maravilha ou é sofrimento. ela é alegria ou lamento. o que é, o que é meu irmão. Há quem fale que a vida da gente. é um nada no mundo. é uma gota, é um tempo. que nem dá um segundo,. há quem fale que é um divino. mistério profundo. é o sopro do Criador. numa atitude repleta de amor. você diz que é luta e prazer. ele diz que a vida é viver. ela diz que o melhor é morrer,. pois amada não é. e o verbo sofrer.. Eu só sei que confio na moça. e na moça eu ponho a força da fé. somos nós que fazemos a vida. como der ou puder ou quiser. Sempre desejada. por mais que esteja errada. ninguém quer a morte. só saude e sorte. E a pergunta roda. e a cabeça agita. fico com a pureza da resposta das crianças. é a vida, é bonita e é bonita. Viver, e não ter a vergonha de ser feliz. Cantar (e cantar e cantar) a beleza de ser um eterno aprendiz. eu sei que a vida devia ser bem melhor e será. mas isso não impede que eu repita. é bonita, é bonita e é bonita..  "
32,Ex Amor,Martinho da Vila," Examor. Gostaria que tu soubesses. O quanto que eu sofri. Ao ter que me afastar de ti. Não chorei. Como um louco eu até sorri. Mas no fundo só eu sei. Das angústias que senti. Sempre sonhamos. Com o mais eterno amor. Infelizmente. Eu lamento, mas não deu. Nos desgastamos. Transformando tudo em dor. Mas mesmo assim. Eu acredito que valeu. Quando a saudade bate forte. É envolvente. Eu me possuo. E é na sua intenção. Com a minha cuca. Naqueles momentos quentes. Em que se acelerava o meu coração.  "
33,Sonhos,Reinaldo," Momentos de paixão uma ternura que jamais senti. Será em vão qual o melhor caminho a seguir. Amar amei. Abdiquei na minha vida só. Me seduziu. O seu olhar que me invadiu sem dó. E quanto a mim. Será você a cura pra essa dor estar assim um coração que sofre por amor. Tão linda e tão mulher a cura pros meus ais. Que o destino traçou. Que não me deixa em paz. Sou eu sua doença. Você minha cura. Razão do meu viver. De quem tanto procura. Amor eterno amor eu quero ouvir sua voz. No quarto a sussurrar e cavalgar a sós. É esse o devaneio. Que eu sempre quis... pra nós, tão linda.  "
34,Lua vai,Katinguelê," Lua vai,. iluminar os pensamentos dela. fala pra ela que sem ela eu não vivo. viver sem ela é o meu pior castigo.. Vai dizer,. Que se ela for eu vou sentir saudades. Dos velhos tempos que a felicidade. Reinava em nossos pensamentos,. Lua. Lua vai,. iluminar os pensamentos dela. fala pra ela que sem ela eu não vivo. viver sem ela é o meu pior castigo.. Vai dizer,. Que se ela for eu vou sentir saudades. Dos velhos tempos que a felicidade. Reinava em nossos pensamentos,. Lua. Lua vai dizer,. Que a minha paz depende da vontade. E da bondade vinda dessa moça,. Em perdoar meus sentimentos.. Lua. Ora vai dizer,. Que ela sem mim não tem felicidade,. Que moça igual não há pela cidade. Mande o recado a minha amada, oh Lua. Lua vai,. iluminar os pensamentos dela. fala pra ela que sem ela eu não vivo. viver sem ela é o meu pior castigo.. Vai dizer,. Que se ela for eu vou sentir saudades. Dos velhos tempos que a felicidade. Reinava em nossos pensamentos,. Lua. Lua vai dizer,. Que a minha paz depende da vontade. E da bondade vinda dessa moça,. Em perdoar meus sentimentos.. Lua. Ora vai dizer,. Ela sem mim não tem felicidade,. Que moça igual não há pela cidade. Mande o recado a minha amada, oh Lua. Lua vai,. iluminar os pensamentos dela. fala pra ela que sem ela eu não vivo. viver sem ela é o meu pior castigo.. 2X. Vai dizer,. Que se ela for eu vou sentir saudades. Dos velhos tempos que a felicidade. Reinava em nossos pensamentos,. Lua.  "
35,Mulher do Fim do Mundo,Elza Soares," Meu choro não é nada além de carnaval. É lágrima de samba na ponta dos pés. A multidão avança como vendaval. Me joga na avenida que não sei qualé. Pirata e super homem cantam o calor. Um peixe amarelo beija minha mão. As asas de um anjo soltas pelo chão. Na chuva de confetes deixo a minha dor. Na avenida, deixei lá. A pele preta e a minha voz. Na avenida, deixei lá. A minha fala, minha opinião. A minha casa, minha solidão. Joguei do alto do terceiro andar. Quebrei a cara e me livrei do resto dessa vida. Na avenida, dura até o fim. Mulher do fim do mundo. Eu sou e vou até o fim cantar. Meu choro não é nada além de carnaval. É lágrima de samba na ponta dos pés. A multidão avança como vendaval. Me joga na avenida que não sei qualé. Pirata e super homem cantam o calor. Um peixe amarelo beija minha mão. As asas de um anjo soltas pelo chão. Na chuva de confetes deixo a minha dor. Na avenida, deixei lá. A pele preta e a minha voz. Na avenida, deixei lá. A minha fala, minha opinião. A minha casa, minha solidão. Joguei do alto do terceiro andar. Quebrei a cara e me livrei do resto dessa vida. Na avenida, dura até o fim. Mulher do fim do mundo. Eu sou, eu vou até o fim cantar. Mulher do fim do mundo. Eu sou, eu vou até o fim cantar, cantar. Eu quero cantar até o fim. Me deixem cantar até o fim. Até o fim, eu vou cantar. Eu vou cantar até o fim. Eu sou mulher do fim do mundo. Eu vou, eu vou, eu vou cantar. Me deixem cantar até o fim. La la la laia la la laia. La la la laia la la laia. Até o fim eu vou cantar, eu quero cantar. Eu quero é cantar, eu vou cantar até o fim, la la la lara la lara laia. Eu vou cantar, eu vou cantar. Me deixem cantar até o fim. Me deixem cantar até o fim. Me deixem cantar. Me deixem cantar até o fim.  "
36,Fé em Deus,Diogo Nogueira," A luta está difícil, mas não posso desistir. Depois da tempestade, flores voltam a surgir. Mas quando a tempestade demora a passar. A vida até parece fora do lugar. Não perca a fé em Deus, fé em Deus. Que tudo irá se acertar. Pois o sol de um novo dia vai brilhar. E essa luz vai refletir na nossa estrada. Clareando de uma vez a caminhada. Que nos levará direto ao apogeu. Tenha fé, nunca perca a fé em Deus. Pra quem acha que a vida não tem esperança. Fé em Deus. Pra quem estende a mão e ajuda a criança. Fé em Deus. Pra quem acha que o mundo acabou. Pra quem não encontrou um amor. Tenha fé, vá na fé. Nunca perca a fé em Deus. Pra quem sempre sofreu e hoje em dia é feliz. Fé em Deus. Pra quem não alcançou tudo que sempre quis. Fé em Deus. Pra quem ama, respeita e crê. E pra aquele que paga pra ver. Tenha fé, vá na fé. Nunca perca a fé em Deus. Aquilo que não mata só nos faz fortalecer. Vivendo aprendi que é só fazer por merecer. Que passo a passo um dia a gente chega lá. Pois não existe mal que não possa acabar. Não perca a fé em Deus, fé em Deus. Que tudo irá se acertar. Pois o sol de um novo dia vai brilhar. E essa luz vai refletir na nossa estrada. Clareando de uma vez a caminhada. Que nos levará direto ao apogeu. Tenha fé, nunca perca a fé em Deus. Pra quem acha que a vida não tem esperança. Fé em Deus. Pra quem estende a mão e ajuda a criança. Fé em Deus. Pra quem acha que o mundo acabou. Pra quem não encontrou um amor. Tenha fé, vá na fé,. Nunca perca a fé em Deus. Pra quem sempre sofreu e hoje em dia é feliz. Fé em Deus. Pra quem não alcançou tudo que sempre quis. Fé em Deus. Pra quem ama, respeita e crê. E pra aquele que paga pra ver. Tenha fé, vá na fé, nunca perca a fé em Deus.  "
37,Se a Fila Andar,Toninho Geraes," Não, eu não estou. Preparado pra te encontrar amor. Nos braços de outra pessoa. Só de pensar já me causa dor. Se o sonho acabar. Se a fila andar. Não vou aceitar facilmente. Tente me preservar. O que a gente não vê. O coração não sente. Vou te admirar. Se não for vulgar. E não se exibir por castigo. Pois corro perigo. Dos nossos amigos. Me virem chorar. (Não quero nem imaginar). Se você chegar e me encontrar. No samba eu lhe peço um favor. Respeite o insano. Sagrado e profano. Que foi o nosso amor.  "
38,Dengo Nego,Mumuzinho," Se a saudade for te procurar. Já pedi pra ela te avisar. Toda noite eu sonho ouvindo a sua voz. Que o meu corpo tão carente pede nós. Tudo está do mesmo jeito, do jeito que você deixou. A flor na mesa de jantar e a nosso foto que empoeirou. Tudo está do jeito que a gente decorou. Detalhes nosso pela casa. Já faz um tempão que a gente não se vê. Mas tenho fé que logo passa. Miragem desse amor no nosso cobertor. E seu perfume no travesseiro. Na cama o lençol e aquele baby doll. Nos vejo amando no chuveiro. E a sua lingerie ainda está aqui. E a frase de batom no espelho. O tchau e o coração tô na interrogação. Espero ainda o dia inteiro. Se a saudade for te procurar. Já pedi pra ela te avisar. Nosso quarto tão tristonho emudeceu. E o sol não vendo a gente se escondeu. Se a saudade for te procurar. Já pedi pra ela te avisar. Toda noite eu sonho ouvindo a sua voz. Que o meu corpo tão carente pede nós. Cadê meu dengo nego, cadê meu dengo nego, cadê meu dengo nego nego. Tudo está do mesmo jeito, do jeito que você deixou.  "
39,Maria da Vila Matilde,Elza Soares," Cadê meu celular. Eu vou ligar pro 180. Vou entregar teu nome. E explicar meu endereço. Aqui você não entra mais. Eu digo que não te conheço. E jogo água fervendo. Se você se aventurar. Eu solto o cachorro. E, apontando pra você. Eu grito péguix guix guix guix. Eu quero ver. Você pular, você correr. Na frente dos vizim. Cê vai se arrepender de levantar a mão pra mim. Cadê meu celular. Eu vou ligar pro 180. Vou entregar teu nome. E explicar meu endereço. Aqui você não entra mais. Eu digo que não te conheço. E jogo água fervendo. Se você se aventurar. Eu solto o cachorro. E, apontando pra você. Eu grito péguix guix guix guix. Eu quero ver. Você pular, você correr. Na frente dos vizim. Cê vai se arrepender de levantar a mão pra mim. E quando o samango chegar. Eu mostro o roxo no meu braço. Entrego teu baralho. Teu bloco de pule. Teu dado chumbado. Ponho água no bule. Passo e ainda ofereço um cafezim. Cê vai se arrepender de levantar a mão pra mim. Cadê meu celular. Eu vou ligar pro 180. Vou entregar teu nome. E explicar meu endereço. Aqui você não entra mais. Eu digo que não te conheço. E jogo água fervendo. Se você se aventurar. Eu solto o cachorro. E, apontando pra você. Eu grito péguix guix guix guix. Eu quero ver. Você pular, você correr. Na frente dos vizinhos. Cê vai se arrepender de levantar a mão pra mim. E quando tua mãe ligar. Eu capricho no esculacho. Digo que é mimado. Que é cheio de dengo. Mal acostumado. Tem nada no quengo. Deita, vira e dorme rapidinho. Você vai se arrepender de levantar a mão pra mim. Cê vai se arrepender de levantar a mão pra mim. Cê vai se arrepender de levantar a mão pra mim. Cê vai se arrepender de levantar a mão pra mim. Cê vai se arrepender de levantar a mão pra mim. Mão, cheia de dedo. Dedo, cheio de unha suja. E pra cima de mim Pra cima de moi Jamé, mané. Cê vai se arrepender de levantar a mão pra mim.  "
40,Candidato Caô Caô,Bezerra da Silva," Caô Caô Caô Caô. A justiça chegou. Ai malandragem..se liga. Bezerra da Silva provando e comprovando a sua versatilidade. Sai pra lá caozada... Oh O Rappa na área. Ele subiu o morro sem gravata. Dizendo que gostava da raça. Foi lá na tendinha. Bebeu cachaça. E até bagulho fumou. Jantou no meu barracão. E lá usou. Lata de goiabada como prato. Eu logo percebi. É mais um candidato. Para a próxima eleição. Fez questão de beber água da chuva. Foi lá no terreiro pediu ajuda. E bateu cabeça no congá. Mais ele não se deu bem. Porque o guia que estava incorporado. Disse esse político é safado. Cuidado na hora de votar. Também disse. Meu irmão se liga. No que eu vou lhe dizer. Hoje ele pede seu voto. Amanhã manda a polícia lhe bater. Meu irmão se liga. No que eu vou lhe dizer. Hoje ele pede seu voto. Amanhã manda os homem lhe prender. Hoje ele pede o seu voto. Amanhã manda a polícia lhe bater. Eu falei pra você viu. Esse político é safadão oh ai cumpade. Nesse país que se divide em quem tem e quem não tem. Sinto o sacrifício que há no braço operário. Eu olho para um lado. Eu olho para o outro. Vejo o desemprego. Vejo quem manda no jogo. E você vem, vem. Pede mais de mim. Diz que tudo mudou. E que agora vai ter fim. Mas eu sei quem você é. Ainda confia em mim. Esse jogo é muito sujo. Mas eu não desisto assim. Você me deve..haha haha. Malandro é malandro. Mané é mané. Você me deve. Você me deve seu canalha. Você me deve malandragem. Você ganhou duzentas vezes na loteria malandro. Duzentas vezes cumpade. É. Fez questão de beber água da chuva. Foi lá na macumba pediu ajuda. E bateu cabeça no congá. Deu azar. A entidade que estava incorporada. Disse esse político é safado. Cuidado na hora de votar. Também disse. Meu irmão se liga. No que eu vou lhe dizer. Hoje ele pede seu voto. Amanhã manda a polícia lhe bater. Meu irmão se liga. No que eu vou lhe dizer. Hoje ele pede seu voto. Amanhã manda a polícia lhe prender. Hoje ele pede o seu voto. Amanhã manda a polícia lhe bater. Ai ai, peraí cumpade... peraí, peraí, peraí. Sujô. Ae malandragem, se liga na missão. Fica atento. Político é cerol fininho. Político engana todo mundo. Menos o caboco... ele deu azar na macumba do malandro..ah lá. O caboco caguetou ele. Hoje ele pede, pede, pede de você. Amanhã vai vai te fudê. Hoje ele pede, pede, pede de você. Amanhã vai vai.. ohh. E amanhã vai se fu. É cumpade.  "
41,Tiro Ao Álvaro,Demônios da Garoa, De tanto levar. Flechada do teu olhar. Meu peito até. Parece sabe o quê. Táuba de tiro ao Álvaro. Não tem mais onde furar. Não tem mais.... De tanto levar. Frechada do teu olhar. Meu peito até. Parece sabe o quê. Táuba de tiro ao Álvaro. Não tem mais onde furar.... Teu olhar mata mais. Que bala de carabina. Que veneno estricnina. Que peixeira de baiano.... Teu olhar mata mais. Que atropelamento. De automóvel. Mata mais. Que bala de revólver.... De tanto levar. Frechada do teu olhar. Meu peito até. Parece sabe o quê. Táuba de tiro ao Álvaro. Não tem mais onde furar. Não tem mais.... De tanto levar. Frechada do teu olhar. Meu peito até. Parece sabe o quê. Táuba de tiro ao Álvaro. Não tem mais onde furar.... Teu olhar mata mais. Que bala de carabina. Que veneno estricnina. Que peixeira de baiano.... Teu olhar mata mais. Que atropelamento. De automóvel. Mata mais. Que bala de revólver.... De tanto levar. Frechada do teu olhar. Meu peito até. Parece sabe o quê. Táuba de tiro ao Álvaro. Não tem mais onde furar....  
