,titulo,artista,letras
494,Sina,Revelação," Pai e mãe, ouro de mina. Coração, desejo e sina. Tudo mais, pura rotina, jazz. Tocarei seu nome prá poder falar de amor. Minha princesa, artnouveau. Da natureza, tudo o mais. Pura beleza, jazz. A luz de um grande prazer é irremediável neon. Quando o grito do prazer açoitar o ar, reveillon. O luar, estrela do mar. O sol e o dom, quiçá, um dia a fúria. Desse front virá lapidar. O sonho até gerar o som. Como querer caetanear o que há de bom.  "
495,Olá,Péricles," Olá, hoje eu te vi pela televisão.. Mostrando ao seu povo aquela canção.. Cativando todos com a sua voz, cá entre nós, que linda voz.. Não sai espalhando, mas eu sou seu fã.. Me sinto honrado ao te ver de manhã,. Mesmo atrasado seu bom dia é meu.. Anoiteceu, e o te perdi de vista,. Mas vejo sua conquista,. Isso ameniza a falta que você me faz.. Estou te esperando,. Continue sonhando, estou logo atrás,. Buscando mais.. Ouça essa canção,. Tem a mais importante opinião.. É o mais resumido agradecer,. O mais curto refrão que eu pude fazer. Mas não vá se importar se eu fizer assim cantando.. Pois teu canto também me deixou, cantando.. Quero te abraçar quando amanhecer. Com o orgulho no peito em poder dizer olá..  "
496,Quase Isso,Imaginasamba, Me perguntam se eu sou teu namorado eu respondo. Quase isso. Quando acham que estamos separados também digo. Quase isso. O que ninguém sabe é que você é de fases joga ao seu favor. E nunca se sabe se hoje é dia da briga ou do amor. Dividida você escolhe a porta de saida. E como sempre sai da minha vida e depois fim de nós dois. Quando volta meu coração te aceita sem revolta. Essa estabilidade não importa pra mim só digo sim. Eu te amo todo dia como as suas brigas como eu puder. Você bagunçou a minha vida com essa mania de amar quando quer. Quando eu acho que te perco. Da seu melhor beijo pra variar. Não te amo por que eu quero. Quase isso. Não da pra não te amar. Dividida você escolhe a porta de saída. E como sempre sai da minha vida e depois fim de nós dois. Quando volta meu coração te aceita sem revolta. Essa estabilidade não importa pra mim só digo sim. Eu te amo todo dia como as suas brigas como eu puder. Você bagunçou a minha vida com essa mania de amar quando quer. Quando eu acho que te perco. Da seu melhor beijo pra variar. Não te amo por que eu quero. Quase isso. Não da pra não te amar. Me perguntam se eu sou teu namorado eu respondo. Quase isso.  
497,Recomeçar,Grupo Quintessência, Sei que é difícil acreditar. Que você não vai voltar. Eu não quero te esquecer. Se a saudade apertar. Não hesite em me ligar. Porque eu to louco pra te ver. Eu às vezes paro pra pensar. Que minha cama vazia já não faz sentido. Sei que minha vida sempre foi louca. Mas mudei minha vida pra recomeçar contigo. O que é proibido sempre vai ser atrativo. Mas se tu vier comigo provo que não é verdade. O que é verdadeiro blinda sua mente do mundo. E se depender do mundo não haverá felicidade. Minha felicidade é te ter aqui por perto. Minha inspiração é ter você com esse sorriso. Se eu te escolhi não foi por falta de opção. É porque ao invés de me prender tu decidiu voar comigo. Entende que nunca é tarde demais. Cê foi embora e levou junto minha paz. Então volta pra mim que é ruim tu longe assim. E te esquecer eu sei que não sou capaz. Tudo muda o tempo todo. Só não muda o que eu sinto por você. Deixa eu te satisfazer deixa eu te mostrar. Que o que é verdadeiro sempre vai prevalecer. Só você tem o que me atrai. Me diz pra onde cê vai. Que eu já to indo te buscar. Nos dois junto e nada mais. Bem longe dos seus pais onde. Ninguém possa nos achar. Se quiser partir eu não vou impedir. Tu sempre complica tudo. Fala que vai embora mas tu fica aqui. Eu tento te entender eu juro. Faço o possível pra não vacilar. Eu quero que tu vá mas sempre volte. E quando voltar vê se tu fica. Porque quando cê tá longe mina é foda. Esquece do mundo lá fora e vem. Que essa noite eu te faço refém. Esquece do mundo lá fora e vem. Que essa noite eu te faço refém. Sei que é difícil acreditar. Que você não vai voltar. Eu não quero te esquecer. Se a saudade apertar. Não hesite em me ligar. Porque eu to louco pra te ver.  
498,O Mundo Dá Voltas (part. MV Bill),Rodriguinho," Sempre fui aquele cara. Que na escola todos riam da minha cara. Sempre fui um cara de poucos amigos. E quase ninguém se importava comigo. Eu cresci dentro dessa realidade. Quase acreditei que era a minha verdade. Queria saber o que tinha de errado. Pra nenhuma festa eu era convidado. E pra aproveitar, minha paixão sempre foi. Uma garota que nunca viu futuro em nós dois. Sempre dizia pra mim, que era pra eu enxergar. Que eu não fazia o seu tipo, que não ia rolar. Mas o mundo dá voltas e nas voltas que o mundo dá. (Você teve que me aceitar). Sei que não sou perfeito mas meu jeito eu não vou mudar. (Você teve que me aceitar). Enquanto o problema é financeiro, solução terá. (Você teve que me aceitar). Meus pais me ensinaram com a cabeça erguida sempre andar. (Você teve que me aceitar). E eu não tinha dinheiro. Eu sempre sonhava o tempo inteiro. E quando crescer ser mais interessante. E pensava como isso era distante. Queria ter o meu lugar ao sol. Ser um artista ou jogador de futebol. Achava que era só assim que iriam me aceitar. Achava que tinha nascido fora de lugar. Mas Deus me escutou, talento me enviou. O resto era comigo e sei que ele gostou. E hoje aquela garota quer se aproximar. Mas minha fila andou e ela perdeu o lugar. Mas o mundo da voltas e nas voltas que o mundo dá. (Você teve que me aceitar). Sei que não sou perfeito mas meu jeito eu não vou mudar. (Você teve que me aceitar). Enquanto o problema é financeiro solução terá. (Você teve que me aceitar). Meus pais me ensinaram com a cabeça erguida sempre andar. (Você teve que me aceitar). Hoje eu sei que você me respeita. Pode até não admitir, mas me aceita. Quem não quer sou eu,. Sou muito feliz com o que Deus me deu. A fila andou, o bonde passando com tudo te atropelou. Quando me viu sorriu, não quis no passado. Agora demorô, partiu, ganhou o Brasil. O mundo dá voltas, clareou pra nós. Mais que um lugar ao sol, potência para nossa voz. O bagulho é louco, doido, as portas se abriram,. Sonhos se libertaram e novas vozes surgiram. ''O mundo dá voltas porque o bonde não para''.  "
499,Acabou,Sorriso Maroto," Chega de brigar. Não quero sofrimento. Temos que parar com os desentendimentos. A nossa relação tá muito diferente. É hora de encarar a crise frente a frente. Quero muito me acertar contigo. Vale a pena acreditar. Te dar carinho. E te amar. Acabou. Enfim, chegou a hora da verdade. Acabou. Vamos deixar de lado a vaidade. Acabou. Estamos nos amando de verdade. Acabou. A vida agora é só felicidade.  "
500,Graça,Exaltasamba," Que nunca esse amor que nos consome. Vá embora ou se acabe.... Pois ele é a razão dessa felicidade que não tem mais fim.... Mudou a minha vida da água pro vinho e isso você sabe.... Não sei o que seria se você não estivesse perto de mim.... E se alguém pergunta se assim eu realmente sou feliz,. Isso é tudo que eu quis. Foi a escolha que eu fiz. REFRÃO(bis). Ficar com você,. Foi a maior graça que eu podia receber,. Quero pra sempre te ter. E tem que ser assim,. Não consigo imaginar você longe de mim,. Meu corpo sente você. Sinto sua falta cada vez que não está comigo. Me lembro fui seu amigo,. Te protegi do perigo,. Pra te guardar inteira só pra mim,. Eu nunca pensei que um dia eu fosse. Ficar apaixonado assim por você,. O importante é que estou aqui e posso te ver,. Quando quiser minha mulher,. Pro que der e vier,. No meu sonho só tem espaço pra nós dois,. O resto eu não quero nem saber,. Eu deixo pra depois. (repete do começo até o refrão).  "
501,Negra Angela,Belo," Eu prefiro acreditar que é mentira. É brilho demais para um só olhar. É inspiração demais é muita lira. Mas meus velhos olhos nunca iriam me enganar. Ela negra negritude que fascina. Senhora menina, menina senhora me descontrolou. Ao expor seu lindo visual nessa retina. Sua voz que o próprio canto encantou. Hoje eu vi um lindo negro anjo. Anjo negro lindo anjo. Negra Ângela. É que eu vi um lindo negro anjo. Anjo negro lindo anjo. Negra Ângela. Aquele corpo inteiro. Me deixou cabreiro. E esse instinto masculino vive a me cobrar, me cobrar. Ah se eu fosse o primeiro. Segundos nem terceiros. Ocupariam meu lugar, meu lugar. É que eu vi um lindo negro anjo. Anjo negro lindo anjo. Negra Ângela..  "
502,Nosso Filme,Inimigos da HP," Faz tanto tempo. Eu te perdi. Tantos erros e loucuras em vão. Você foi embora eu fiquei aqui. Frente a frente com a solidão. Eu olho em minha volta. Quase tudo faz lembrar você. A música no rádio. As cenas da TV. Me dê mais uma chance. Nunca é tarde pra recomeçar. Minha trilha sonora tá pedindo pra você voltar. Diz que vem agora. Diz que dá uma chance pra nós dois. Traz você de volta. Deixa o passado pra depois,. Vem me dar prazer. Nosso filme vai ser, um romance eu e você. Nessa nossa história eu não imaginava te perder. Na minha memória só rolavam cenas de prazer. Agora estou tão triste implorando pra você voltar. Eu prometo nunca mais te machucar. Prometo nunca mais te machucar. Diz que vem agora. Diz que dá uma chance pra nós dois. Traz você de volta. Deixa o passado pra depois. Vem me dar prazer. Nosso filme vai ser,. um romance eu e você. Diz que vem agora. Diz que dá uma chance pra nós dois. Traz você de volta. Deixa o passado pra depois. Vem me dar prazer. Nosso filme vai ser,. Um romance, um bom lance, um romance, um lance,. um romance eu e você. Um romance eu e você. Você....  "
503,Encaixe Perfeito,Swing & Simpatia," Toda vez que eu venho a sonhar com você, linda.. Eu acordo suado de tanto prazer.. Só não consigo esquecer de uma vez. O amor gostoso que a gente faz.. É o bastante pra me envolver com você.. Cada vez mais.. Só não me faça esquecer teu perfume.. Nem teu beijo marcante demais.. Essa forte paixão que nos une.. É o desejo que me satisfaz.. Fecho os olhos e vejo o teu rosto.. Ainda sinto o teu corpo no meu.. Assim como a unha e a carne.. Somos você e eu.. Como o encontro do vinho e a taça.. Encaixe perfeito, medida exata.. Assim o teu beijo embriagador.. Me fez escravo desse teu amor..  "
504,Deus É Brasileiro,Trilha Sonora Do Gueto," Deus é brasileiro e anda do meu lado. Jesus é teu pastor, ai jow fica ligado. Que quem com ferro fere com ferro será ferido. Ditado do mais velho por sinal que é mais sabido. Eu era um pivete, neguinho de favela. Meu pai um baianão que viveu vendo novela. Com medo de avião, escuta Belchior. E eu no meio da rua aprendendo o que é pior. E esse cara ai ó que pensa que é pastor. Que invés de cantar rap fica fazendo louvor. Meu nome é lúcifer ai se analisa. Que posso te dar tudo desde o sol até a brisa. Ta vendo essa é mulher, bonita né gostosa. Aquele é o cara ali, campeão de verso e prosa. La fora tem um golfe, ai sua cara GTI. Dinheiro, gasolina só pra você me servir. Eu vim pra destruir, roubar também matar. Cêis acha que o Jesus desse cara vai guentar. Todo aquele que crê também for batizado. Seu nome estará lá no livro colocado. Cuidado ó irmão, a vida é dois caminhos. O largo te afundo, o que te salva tem espinho. Eu creio no Jesus, igual eu nunca vi. Um Deus que é de Jacó, de Moisés ou de Davi. Meu primeiro contato foi num assalto a banco. Ideia vou narrar, olha só fica ganhando. Colei na giratória e ela tinha sensor. O pé de porco arisco já sacou engatilhou. Fez levantar a blusa também minha camisa. Encolhi a barriga pra pistola não ser vista. O guarda vacilou, a porta destravou. Confesso que na hora o meu corpo disparou. Joelho trepidou, quase eu cai no chão. Você deve até lembrar nego, terceira opção. O segundo contato foi dentro da cadeia. Jesus quer te salva, te levar pra santa ceia. Obrigado óh irmão eu quero é ir embora. Daqui da detenção meu barato é sair fora. Ai cê quer ir embora, quer ter sua liberdade. Vamos negociar no bem bolado eu sou craque. Te ofereci mulher, ligeiro cê não quis. Tá tipo são Tomé o que ocê num vê não quis. Agora é o seguinte oh, é pegar ou largar. Ta vendo o PM da muralha lá e pá. Conheço ele é meu, e eu que mando nele. Cinquenta mil real você vai com a ajuda dele. Pra mim não quero nada, somente a sua alma. Você pode desfrutar da sua carne eu tenho calma. Enquanto isso eu ponho mais lenha na fogueira. Pra quando você chegar a chapa ja ta vermelha. Meu filho eu sou a luz do fundo do caminho. Desviate do mal, ouve eu, ande sozinho. Você lembra você pivete, o cara te deu arma. Te ensinou falar gíria, ta ligado, muita calma. Ai você cresceu e ele convidou. Vamos cata um banco ae cascão já demorou. Você vai de pistola que eu vou de matraca. Quando eu colar na porta la de dentro cê já saca. Eu pego o pé de porco e você vai pro cofre. Enforca o gerente, faz ele encher o malote. Aqui ta dominado, ta tudo no meu nome. Eu com essa matraca, pode vim ate os home. Ae zepovinhada vai deitando no chão. O bagulho assalta banco não desacredita não. Daqui o que eu quero é só as de cinquenta. Pra mim comprar um Audi ver se as cachorra aguenta. Lembra do resultado, você na detenção. Julgado e condenado a sete anos de prisão. E fora o veneno que teve que passar. Uma par de atrasalado que tentaram te matar. Você tem livrearbítrio e pode escolher. Se eu tenho valor ou se tem ele é com você.  "
505,É Tudo,Soweto," Não, não posso mais ficar sem teu amor. Eu não vivo sem você. Tudo é mais bonito. Quando estou contigo. Nada mais me dá prazer. Vem fugir comigo que eu te dou abrigo. Dentro do meu coração. Não existe culpa. É só um sentimento. De luz e não de escuridão. Eu quero te ver pra te contar. O meu dia pra você. Os meus planos, enganos. Me dá teu carinho, carinho. Não não sei pensar em te perder. É mais que pode oferecer. A vida, o mundo, é tudo, é lindo, é lindo.  "
506,Fricote,Art Popular," Você é meu amor. Te quero de novo. Te ensino a fricotar. Fricote do fofo. Eu vou te lambuzar. De águadecoco. Bumbum pa ti cumbum . Fricote do fofo . Vem aqui, te quero do meu lado . Solta esse cabelo pra dançar . Vem aqui, te quero do meu lado . Nosso amor já vai se transformar . Vem aqui, te quero do meu lado . Solta esse cabelo pra dançar . Eu te gosto assim . Eu te adoro assim . Desse jeito assim . Fofa vou fazer cê fricotar . Iê iê iê iê . Iê iê iê iê . Iê iê iê iê . Sou seu namorado . Vem vem . Que calor danado . (repete).  "
507,Diz Que Quer Ficar,Sorriso Maroto," Olha. Não entendi porque não quer ficar. Olha. Ao seu redor você vai me notar. Mas não ve o que tento te mostrar. Olha. Naquele dia em que você chorou. Olha. Falou daquele que te fez sofrer. Tá doendo sim. Tá doendo em mim. Não sei. Pra que vai me evitar. Ou resistir. Eu te amo e resolvi falar. Diz que quer ficar. Diz que vai tentar. Não me ver, como um amigo seu. Diz que é assim. Diz um sim pra mim. Que o melhor amor. Só você e eu.  "
508,Padre Nuestro,Trilha Sonora Do Gueto," Cê me conhece Não. Então vai segurando. Aqui o vida loca original que ta falando. Dois zero zero oito. E o gueto continua com a corda no pescoço. Policia invadindo os beco pronta pra matar. Atrás do vida loca que gostava de pagar. Só que cês chegaram tarde o vida loca graduou. Ta formado em direito e é chamado de doutor. Anda todo de gravata de sapato bico fino. Se colar lá no congresso vai acabar nos confundindo. Tem diploma igual ele sabe o que é roubar. Mas em Brasília não se rouba hahaha Vai se lascar. Já se foi aquele tempo que vocês passava batido. Hoje o gueto ta na sul cês tá tudo engrupido. A saúde do país já morreu agonizando. A cultura o lazer não faz parte dos seus planos. É Brasil democracia na favela é prejuízo. Lá manda quem que pode obedece quem tem juízo. (Sirene). Vai ladrão documento do veículo e habilitação que que você faz. O que qui eu faço Sou semianalfabeto, nordestino. E favelado, tenho três predicado, ah sinhô esqueci. Sou estudante de direito quinto anista. Já era delegado só nos resta a opção. Fazer daquele jeito e declarar que é exladrão. Esse cara é nocivo ele é contra o sistema. E formado em direito vai trazer muito problema. Induzindo a molecada a estudar um pouco mais. Vai mostra que tem direito que é só correr atrás. Já pensou seu delegado eles são a maioria. E com a raiva que eles tem lá da nossa burguesia. Sem conta com a segurança que nós presta pros bacana. Que quer ver o gueto morto, ""ta gravando"" , eu disse em cana. To de volta to no jogo destemido e sem medo. Quem penso que nós já era Trilha Sonora do Gueto. Contundente como sempre arrogante só so com os bico. Que só que Zé povinha o que eu penso o que eu digo. Nada contra moro jão faz ai o seu papel. Fica frio que cúdeburro também tem lugar no céu. Num foi eu que quis assim. Cês qui num gosto de mim. Só que nunca se declara fica só de tititi. Ta com medo a carapuça mais parece a sua foto. Você acha que eu sou bruxo que eu devo jogar na loto. Já falei quer mi matar entra ai que essa é a fila. Mais cuidado com o ditado que malandro não cochila. Padre nuestro qe estás em lo cielo. Santificado se a tu nombre. Viene a nos tu reino. Se haga so voluntad asi em la tierra o em el cielo. Perdonar nuetras ofenças. Asi como nos perdonarmos los nuestros horrores. Delegado ele é folgado continua provocando. Diz que acredita em Deus e não tem medo do meu cano. Diz que cano enferruja, fé em Deus move montanha. Estudar direito é tudo desse cara cês num ganha. Diz que não me deve nada que eu trabalho pro sistema. Bate ai meu DVC que aqui é sem problema. Eita cara abusado, vida loca, boca dura. Quero ver se ele folgava se hoje fosse a ditadura. Eu já tinha encaminhado esse rap pro inferno. Sorte que você não é Deus é um semianalfabeto. E primeiro que não é rap eu sou rap meu sinhô. Faz ai o seu trabalho e me respeita por favor. Deixa sua opinião que eu sei que é pessoal. Pra usar com aquele cara que entra lá no seu quintal. Que assobia e que chama seu cachorro pelo nome. Ai é a sua cara se fazer de superhomem. Vai maluco cala boca qui cê já falou demais. Se não tivesse de dia te mostrava como faz. Infelizmente é assim mesmo vocês sempre tem razão. Mais o Deus que eu sirvo vegeta ate o vulcão. Ai Steve Ai Steve, cê ta muito mole, põe esse cara na linha deixa eu Falar com ele. Eu não sei parece ele só que pá diminuiu. Eu mosquei virei o rosto e o Vida Loca sumiu. Ta qui no lugar dele um pivete o Zequinha. É marrento ginga bem, ouve ai fica na linha. Ai sistema to crescendo com mó ódio de você. Estudando que é pra módi querer ser. Delegado Federal pra prender todos político. To cheio de tapa na cara vô paga que é comigo. E vai ser questão de honra embaçar na de vocês. Cês não era todo pan ta chegando a nossa vez. To crescendo e to lendo e to só me informando. Ta achando que até quando vai ficar nos humilhando. Você veio aqui no gueto pediu voto nós te deu. Você foi lá pra Brasília e de nós se esqueceu. Vai pensando que ta doce que eu penso amanha. Você numa cadeia psicólogo divã. Nada disso de ajuda seu pilantra seu ladrão. Sua ação lá no passado hoje é minha reação. Padre nuestro qe estás em lo cielo. Santificado se a tu nombre. Viene a nos tu reino. Se haga so voluntad asi em la tierra o em el cielo. Perdonar nuetras ofenças. Asi como nos perdonarmos los nuestros horrores.  "
509,Eu e Ela,Grupo Raça," (Parararará Parará). (Parararará Parará). (Parararará Parará). (Pararararararará). Lua linda, noite bela. Saímos pela madrugada. Ela e o namorado dela. Eu e minha namorada. Não pude nem me defender. Levei um golpe da paixão. Lutei não consegui conter. A fúria do meu coração. Ela no meu e eu no seu olhar. Tentei disfarçar. Ela me provocando. Aconteceu não deu pra segurar. Não se pode negar. Um verdadeiro encanto. Pode parecer vulgar. Mas rolava um clima de amor. A gente falava no olhar. Sorria e zombava da dor. Uma cena de novela. Uma paixão inesperada. Ela e o namorado dela. Eu e minha namorada. (Uma cena de novela). (Uma paixão inesperada). (Ela e o namorado dela). (Eu e minha namorada). (Ela, ela e o namorado dela). (Eu e minha namorada). (Ela, ela e o namorado dela). (Eu e minha namorada). (Parararará Parará). (Parararará Parará). (Parararará Parará). (Pararararararará). (Lua linda, noite bela). (Saímos pela madrugada). (Ela e o namorado dela). (Eu e minha namorada). (Não pude nem me defender). (Levei um golpe da paixão). (Lutei não consegui conter). (A fúria do meu coração). Ela no meu e eu no seu olhar. Tentei disfarçar. Ela me provocando. Aconteceu não deu pra segurar. Não se pode negar. Um verdadeiro encanto. Pode parecer vulgar. Mas rolava um clima de amor. A gente falava no olhar. Sorria e zombava da dor. Uma cena de novela. Uma paixão inesperada. Ela e o namorado dela. Eu e minha namorada. (Uma cena de novela). (Uma paixão inesperada). (Ela e o namorado dela). (Eu e minha namorada). (Ela, ela e o namorado dela). (Eu e minha namorada). (Ela, ela e o namorado dela). (Eu e minha namorada). (Ela e o namorado dela). (Eu e minha namorada). (Ela e o namorado dela). (Eu e minha namorada). Uma cena de novela. Uma paixão inesperada. Ela e o namorado dela. Eu e minha namorada. (Uma cena de novela). (Uma paixão inesperada). (Ela e o namorado dela). (Eu e minha namorada). (Ela, ela e o namorado dela). (Eu e minha namorada). (Ela, ela e o namorado dela). (Eu e minha namorada).  "
510,Tem Que Provar Que Merece,Xande de Pilares," Alô bateria, se quiser ser um vencedor. Tem que provar que merece. Lalalaia oo. Lalalaia oo. Lalalaia oo. Ninguém vai ganhar sem jogar. Não dá pra esperar no sofá. Na vida querer é poder. Pra quem tá disposto a vencer. Eu quero te ver chegar lá. Quem sabe o que quer vai buscar. E tudo de bom acontece. Mas tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Se a cabeça não pensa o corpo padece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. É só desse jeito que a gente cresce. Mostra aí que tu é brasileiro. Que tem sangue de um povo guerreiro. E acredita na felicidade. Apesar dessa realidade. Meu partido é o samba, sou povo. Movimento que só fortalece. É por isso que eu digo de novo. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Se a cabeça não pensa o corpo padece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. É só desse jeito que a gente cresce. Se Deus permite abrir os olhos. Renovando a esperança. Sinal que ainda há tempo. E o sonho não acabou. Quem passa a tempestade de cabeça erguida. Sempre alcança. Não vai envergar. Não vai quebrar. Mas pra ser merecedor. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Se a cabeça não pensa o corpo padece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. É só desse jeito que a gente cresce. Mostra aí que tu é brasileiro. Que tem sangue de um povo guerreiro. E acredita na felicidade. Apesar dessa realidade. Meu partido é o samba, sou povo. Movimento que só fortalece. É por isso que eu digo de novo. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Se a cabeça não pensa o corpo padece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. É só desse jeito que a gente cresce. Se Deus permite abrir os olhos. Renovando a esperança. Sinal que ainda há tempo. E o sonho não acabou. Quem passa a tempestade de cabeça erguida. Sempre alcança. Não vai envergar. Não vai quebrar. Mas pra ser merecedor. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Se a cabeça não pensa o corpo padece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Tem que provar que merece. Lalalaia oo. Lalalaia oo. Lalalaia oo.  "
511,A Namoradeira,Grupo Pixote, Foi bom te ver. saber que você é feliz. impossível te esquecer. Lembrar você parece um dom. Foi um lindo amor. pena não sobreviver. Quando a vida me iluminou. a minha luz era você. A Namoradeira no escuro da sala. sonhando e beijando de segunda a sexta. no fim de semana de noite na barra. Procurando vaga de noite na barra. Agora é cada um... cada um....  
512,Dono do Seu Beijo (part. Xand Avião),Raça Negra," No começo era paixão. O que a gente fez. Mas o brilho desse olhar. Me prendeu de vez. No começo a emoção. Foi só prazer. Mas depois meu coração. Não soube te esquecer. O amor chega, entra e faz morada. Revolução por dentro. É o sol na madrugada. Sentimento que aquece e acalma. O coração e a alma. Perto de você eu esqueço de tudo. Só pra te amar. Dono do seu beijo, sou dono do mundo. Sem você não dá. Não dá, não dá. O amor chega, entra e faz morada. Revolução por dentro. É o sol na madrugada. Sentimento que aquece e acalma. O coração e a alma. Perto de você eu esqueço de tudo. Só pra te amar. Dono do seu beijo, sou dono do mundo. Sem você não dá. Não dá, não dá. Sem você não dá. Não dá, não dá.  "
513,Vai e Vem,Grupo Clareou," Tira a mão daí. Alguém tá pra chegar. Ouvi. Barulho na porta da sala. E você tá descontrolada. Melhor. Descer a escada pra checar. Tem a noite inteira pra me usar. Pra que tanta pressa, meu bem. Sei que quer brincar de vai e vem. A gente vai rolar na cama. E hoje tem uma surpresa. Vou te pegar de jeito. Vou fazer direito. Pra te dar prazer. A gente curte a nossa festa. Quero matar esse desejo. Só não esquece amor. De trancar essa porta. Pra não complicar. Não tem jeito. A gente pega fogo. Você quer de novo. Eu não sou de negar. Se ninguém lá fora nos atrapalhar. A gente faz amor até clarear. Não tem jeito. A gente pega fogo. Você quer de novo. Eu não sou de negar. Se ninguém lá fora nos atrapalhar. A gente faz amor até clarear. Não tem jeito. A gente pega fogo. Você quer de novo. Eu não sou de negar.  "
514,Preciso Ter Alguém,Raça Negra," De novo a solidão bateu. Eu vou chorar. O meu coração vazio. Sem ninguém pra me amar. Estou perdido feito tantos por ai. Sem carinho, sem amor. Sem rumo certo pra seguir. Quero ter alguém. Pra dividir o meu espaço. Quero colo, um carinho um. Abraço. Quero ter alguém. Que me faça acreditar. Que ainda existe um grande amor. Que me traga meu sorriso. Que o tempo apagou. Quero amor, quero amar. Quero amor, quero amar.  "
515,"O Que É, o Que É?",Sorriso Maroto," O que é, o que é. É abrigo, é abandono. Faz dormir, mas tira o sono. É tão manso e tão voraz. Causa guerra e sela a paz. É prisão, é liberdade. É romance, é amizade. É encontro, é despedida. A missão maior da vida. O que é, o que é. Doce, às vezes tão amargo. Moderado, exagerado. É estranho e tão normal. Leve brisa ou vendaval. É deserto, é um oasis. Um dom de fazer milagres. Faz cair e levantar. Faz sorrir e faz chorar. Na mesma medida pra homem ou mulher. Pra quem acredita e pra quem não tem fé. Quem vai ser feliz sem um dia provar. A emoção que é amar. O amor é a resposta. É entrega, é aposta. Pode ser rico ou pobre. Um plebeu, ou um nobre. É razão, é loucura. É doença, é a cura. Seja lá onde for. Na alegria, ou na dor. O que vale é o amor. O que é , o que é .  "
516,O Poder do Pretinho (part. Ivete Sangalo),Thiaguinho," Tá decidido desse jeito eu não aguento mais. Todo dia pisa na bola tu já tá demais. Difícil é sentir o cheiro desse nego. Quando chego perto minha boca pede beijo.. Eu te avisei não sei porque não quis acreditar. Quem prova desse brigadeiro quer se lambuzar. Eu juro vou tentar ficar no sapatinho. Mas o que posso fazer se é o poder do pretinho. Eu te avisei. Eu não sei se é o sorriso. Eu não sei se é a boca. Eu só sei que eu preciso, já tô ficando louca. Só te faço um pedido amor. Tenha mais paciência. Todo dia eu não posso. mas de vez em quando eu te dou assistência. Vem cá cê tá pensando o que. É bom você me respeitar que eu sou de família. Se não me dar atenção o coro vai comer. Vem cá cê tá pensando o que. Cê acha que você me engana com essa sua briga. Pra você se acalmar já sei o que fazer. Ai ai ai ai ai ai ai ai. É bom você me respeitar que eu sou de famílias. Se não me dar atenção o coro vai comer. Ai ai ai ai ai ai ai ai. Cê acha que você me engana com essa sua briga. Pra você se acalmar já sei o que fazer ..  "
517,Só Faltava Você,Adryana e a Rapaziada," Só faltava você. Pra completar a minha vida, pra mudar meu mundo. (Me fez renascer). Tocando lá no fundo. (Foi fazendo a festa). No meu coração. (Enfim você chegou). Só faltava você. Pra despertar os meus desejos. Acender meus sonhos. (Como é bom sentir). Teus olhos nos meus olhos. (Há muito eu não sentia). Tanta emoção. Só faltava você. (Enfim você chegou). Veio repentinamente. O amor é mesmo assim. Simplesmente acontece. Pega a gente, enlouquece. Quando vi, já estava em mim. No começo eu tive medo. Mas depois eu relaxei. Vi que era de verdade. Me entreguei completamente. Nos seus braços me encontrei. Tá na minha pele, tá no coração. Tá na luz do meu olhar. Esse amor intenso. Esse amor bonito, veio pra ficar. Tá no meu sorriso, em cada emoção. Em cada passo que eu andar. Esse amor ardente, veio loucamente. Pra me completar. Só faltava você. Trazendo o sol pra iluminar de vez o meu caminho. (O meu coração). Que andava tão sozinho. (Hoje está feliz). Como faz bem o amor. Só faltava você. (Enfim você chegou). Tá na minha pele, tá no coração. Tá na luz do meu olhar. Esse amor intenso, esse amor bonito, veio pra ficar. Tá no meu sorriso, em cada emoção. Em cada passo que eu andar. Esse amor ardente, veio loucamente. Pra me completar. Tá na minha pele, tá no coração. Tá na luz do meu olhar. Esse amor intenso, esse amor bonito, veio pra ficar. Tá no meu sorriso, em cada emoção. Em cada passo que eu andar. Esse amor ardente, veio loucamente. Pra me completar. Tá na minha pele, tá no coração. Tá na luz do meu olhar. Esse amor intenso, esse amor bonito, veio pra ficar. Tá no meu sorriso, em cada emoção.  "
