,titulo,artista,letras
830,Eu Amo Mais Você,Catedral," Depois dessa ventania o temporal. Fez da nossa vida. Um mundo desigual. Qual é a tua. O teu segredo. Me diz como eu vou decifrar. E a verdade é absurda no plural. Mas pra mim, honestamente, isso é normal. Na minha onda, teu oceano. Me ensina como navegar. Eu amo mais você. Do que eu. Eu amo mais você. Do que eu. À tardinha. As coisas mudam sem parar. E a gente fala muito por falar. Mas de repente, a gente sente. Que tudo sobrou num olhar. Penso infinitamente sem parar. A verdade é transparente no mirar. Da tua retina, minha menina. Me diz como não te amar. Eu amo mais você. Do que eu. Eu amo mais você. Do que eu. Penso infinitamente sem parar. A verdade é transparente no mirar. Da tua retina, minha menina. Me diz como não te amar. Eu amo mais você. Do que eu. Eu amo mais você. Do que eu. Eu amo mais você. Do que eu. Eu amo mais você. Do que eu.  "
831,"Venho, Senhor, Oferecer",Maria do Rosário," Venho, Senhor, oferecer com esse vinho e esse pão. Tudo que existe em meu ser. Tudo que há em meu coração. Vejo agora em Teu Altar essa oferta de Amor Quero também Te consagrar toda minha vida Senhor. E quando este Pão for levantado E junto com o vinho consagrado. Também as minhas mãos a Ti levantarei Entoarei louvores ao meu Rei (2x).  "
832,Jardim da Inocência,Paulo César Baruk," Ah, que saudade. Que saudade de ouvir tua voz ao entardecer. Ah, que vontade. Que vontade de voltar ao jardim da inocência. Se eu pudesse, voltaria atrás. E não faria novamente o que fiz. Troquei minha comunhão. Pela escuridão da noite. Em trevas tornei os meus dias. Ah, que saudade. Que saudade de ouvir tua voz ao entardecer. Ah, que vontade. Que vontade de voltar ao jardim da inocência. Se eu pudesse, voltaria atrás. E não faria novamente o que eu fiz. Troquei minha comunhão. Pela escuridão da noite. Em trevas tornei os meus dias. Ah, que vontade de andar contigo (tenho de Te ver, ao entardecer). Pelo jardim, na viração dos dias (conversar contigo, meu Senhor). Pegar em tuas mãos e voar (sinto tanta falta, preciso ter de volta). Pela imensidão da terra e te adorar (A paz que me fazia, adorar). Ah, que vontade de dizer a Ti. Tudo que aprendi nesse jardim. Jardim da Inocência. Ah, que vontade de andar contigo (tenho que Te ver, ao entardecer). Pelo jardim, na viração dos dias (conversar Contigo, meu Senhor). Pegar em tuas mãos e voar (sinto tanta falta, preciso ter de volta). Pela imensidão da terra e te adorar (A paz que me fazia, adorar). Ah, que vontade de dizer a Ti. Tudo que aprendi nesse jardim. Ah, que vontade de andar contigo (tenho que Te ver, ao entardecer). Pelo jardim, na viração dos dias (conversar contigo, meu Senhor). Pegar em tuas mãos e voar (sinto tanta falta, preciso ter de volta). Pela imensidão da terra e te adorar (A paz que me fazia, adorar). Ah, que vontade de dizer a Ti. Tudo que aprendi nesse jardim. Jardim da inocência.  "
833,História de Um Profeta,Miriam Araújo," Vim aqui pra falar com você, hoje eu quero saber o que aconteceu. Como pode um guerreiro valente. Esquecer de repente tudo que aprendeu. É difícil entender como alguém que venceu mais de cem. Fugiu de uma mulher. Não é uma atitude correta, me diga profeta onde esta tua fé. Você é vencedor, você não é vencido, é um profeta ungido. Desde de que nasceu. Quem é o rei Acabe, quem é Jezabel. Quem é o seu exército contra o teu Deus. Peça chuva ai que vou fazer chover. Levanta a mão pra o céu o fogo vai descer. Elias hoje Eu quero te usar de novo. Abre tua boca e fala com meu povo. Vai profetizando, vai determinando. Vai entregando a benção para os sete mil. Profetiza cura, chuvas de milagres. Grandes maravilhas que ninguém já viu. Profetiza e veja o gigante caindo. As portas se abrindo no poder da unção. Vai profetizando, vai determinando. Que a vitória é sua e do teu irmão. Vem aqui Elias, vem aqui Elias, vem que hoje. Eu quero te usar de novo. Vem aqui Elias, vem aqui Elias. Abre a tua boca e fala com meu povo. Você é vencedor, você não é vencido. É um profeta ungido desde de que nasceu. Me diz quem é homem para te calar. Se quem está contigo é o Senhor teu Deus. Abre a tua boca e fale o que Eu mandar. Não tire uma virgula e nem mesmo um til. Diz pra este povo que hoje tem milagre. E vou derramar benção mais de sete mil. Vai profetizando, vai determinando. Eu vou fazer cumprir o que você falar. Profetiza ai pra quem esta do teu lado. É hoje que o Senhor vai te abençoar. Profetiza e veja o céu descendo aqui, enquanto. Eu mando glória, vai glorificando. Não temas o vento terremoto e fogo. Abre a tua boca é Deus que esta falando. Vem aqui meu filho, vem aqui meu filho. Vem que hoje Eu quero te usar de novo. Vem aqui meu filho, vem aqui meu filho. Abre atua boca e fala com meu povo. Vai profetizando, vai profetizando. Abra a tua boca e fala com meu povo. Vai profetizando, vai profetizando. Abre atua boca é Deus que esta falando.  "
834,Decididamente,Ministério Adoração e Vida," Há um lugar que atrai meu coração. E faz meus pés mudarem sempre a direção. Se ali estou, me lanço, me derramo em adoração. Na sala do trono. Ali eu sei, fortalecido estou. E ao descer do monte, agraciado eu vou. O santo altar, a realeza, a presença do Senhor. Me levam a ir além. Eu vou e quem me impedirá. Se ao meu lado está o autor da minha fé. Eu vou A força Ele me dá, coragem pra enfrentar o que vier. Eu vou e crendo levarei a salvação aos meus, à minha família. E já não importa o grau a que eu cheguei. Eu vou seguir decididamente o amado rei.  "
835,Menos de Um Segundo,Rosa de Saron," Lembro de nós dois. Sorrindo na escada aqui. Estava tudo tão bem. E de repente acabou. Vozes no portão. Passos no saguão. Poderia ser você. Mas faz tempo que partiu. Deixou algo aqui e pouco a pouco encontro seus sinais. Menos de um segundo e eu já perco o ar. Quase um minuto, quero te encontrar. É um sentimento que preciso controlar. Porque você se foi. Não está aqui. Tudo que ficou. Mexe com meu interior. Isso afeta meus sentidos. Foi o seu cheiro que sumiu. Tudo acabou, interrompeuse tudo que existiu. Menos de um segundo e eu já perco o ar. Quase um minuto, quero te encontrar. É um sentimento que preciso controlar. Porque você se foi. Não está aqui. Partiu num dia qualquer. Sem ao menos dizer adeus. E o que ficou. Um coração que sofre. Como quem espera a próxima entrada da estação. E o que separa o frio do calor. É a emoção de saber que vou. Poder te reencontrar um dia. Eternamente te encontrar. Eternamente encontrar você. Menos de um segundo e eu já perco o ar. Quase um minuto, quero te encontrar. É um sentimento que preciso controlar. Porque você se foi. Não está aqui.  "
836,Aleluia a Minh'Alma abrirei,Católicas," A...leluia,  a...leluia  a  minh'alma  a...brirei..  A...leluia,    aleluia, Cristo é meu Rei.  A...leluia,     aleluia a    mi.....nh'alma a..brirei..  A...leluia,    aleluia, Cristo é meu Rei.  A..leluia,    aleluia a    mi.....nh'alma a...brirei..  A...leluia,    aleluia, Cristo é meu Rei.  "
837,Cura-me (part. Bruna Karla),Fernanda Brum," Tanta amargura, escondi. O medo de não acertar. Sonhos coloridos, destruí. Que eu não quero mais lembrar. Não vou mais chorar. Foi o que decidi. Não vou mais sofrer. Pra quê viver assim. Com imagens da infância. Comecei a chorar. Caí na caixa das lembranças. Lembrei do Teu olhar. Enchi meus olhos de esperança. Comecei a cantar. Entrei de vez naquela dança. Pra nunca mais voltar. Curame em minhas lembranças. Cura o meu altar (curame). Curame, sou Tua criança. Curame, curame, curame. Curame, Senhor Jesus. Curame, curame, curame. Curame, Senhor Jesus. Com imagens da infância. Comecei a chorar. Caí na caixa das lembranças. Lembrei do Teu olhar. Enchi meus olhos de esperança. Comecei a cantar. Entrei de vez naquela dança. Pra nunca mais voltar. Curame em minhas lembranças. Cura o meu altar. Curame, sou Tua criança. Curame, curame, curame. Curame, Senhor Jesus. Curame, curame, curame. Curame, Senhor Jesus. Curame em minhas lembranças. Cura o meu altar. Curame, sou Tua criança. Curame (curame), curame (curame), curame. Curame, Senhor Jesus. Curame (curame), curame (curame), curame. Curame, Senhor Jesus.  "
838,Bendito Serás,Toque No Altar," Não, este não pode ser teu fim. Não é o que Deus sonhou pra ti. Não podes aceitar. Ver tua família se acabar. Tua esperança se apagar. Tua fé esmorecer. Sei que é difícil crer que sim. Se tudo em volta diz que não. E a angústia te faz esquecer. De tudo o que Deus prometeu. Que sobre a tua vida estão. As mesmas bençãos de Abraão. Bendita será tua casa. Benditos serão teus filhos. E Deus engrandecerá teu nome. Bendita será tua casa. Benditos serão teus filhos. E Deus engrandecerá teu nome.  "
839,Vale a Pena Ser Fiel,Lauriete," Sei o que é deserto e o que é prova. O que é vale e o que é cova. Também sei o que é o agir de Deus. Sei o que é entrar numa fornalha, enfrentar uma batalha. Ser perseguido só por ser fiel. Eu sei que o inimigo fez de tudo, pra roubar o meu sorriso. E os sonhos que sonhei. Quantas lágrimas pra escrever a minha história. Mas eu conquistei vitórias que jamais esquecerei. Nos momentos de sofrimento e dor. O meu Deus me ajudou, e por isso eu aqui cheguei. Eu enfrento a Acabe, desafio a Baal. Eu prego a verdade, fujo de Jezabel. Sou como Elias pode alguém não gostar. Pode até me chamar, perturbador de Israel. Sou mais um João Batista, não aceito pecado. E não tenho medo da repercussão. Deus me chamou para ser um profeta. Não escondo a verdade não me vendo não. Sei que Deus é comigo sei que eu sou ungido. Eu fui separado sou um vaso de Deus. Paguei o preço pra ser aprovado. Mas hoje estou sendo honrado. Vale ser fiel a Deus. Vale a pena ser fiel. Eu não me arrependo das coisas que fiz. Pra ser fiel ao meu Senhor. Eu não me arrependo das lágrimas que derramei. Por amor a Sua obra. Custe o que custar não abro mão de ser fiel a Ele. E se for preciso eu enfrento tudo de novo. Vale a pena ser fiel a Deus.  "
840,Quebrantado Coração,Fernanda Brum," Tudo o que eu tenho a Te ofertar. É um quebrantado coração. Eu queria ter muito, muito mais. Mas tudo o que eu tenho é. Um quebrantado coração. Um quebrantado coração. Move o coração de Deus. Um quebrantado coração. Traz o céu pra nós. Um quebrantado coração. Move o coração de Deus. Um quebrantado coração. Traz o céu pra nós. Conhecer a Deus é ir mais além. É rasgar o céu com o coração. É tocar a Deus com uma canção. De um quebrantado coração. Um quebrantado coração. Move o coração de Deus. Um quebrantado coração. Traz o céu pra nós. Move o coração de Deus.  "
841,"Filho (part. Rayanne Vanessa, Amanda Wanessa, Ruthe Dayanne e Rogéria Cardoso)",Miriam dos Passos," Filho, neste momento eu quero falar contigo. Tenho visto tuas lagrimas e os teus gemidos. Sei que muito angustiado está teu coração. Filho, não esqueça que estou contigo em meio a essa aflição. São tantas dúvidas que perturbam o teu coração. Parece até que esquecestes do que já falei pra ti. Mas filho será que eu não sou fiel para cumprir o que eu te prometi. Mesmo que pareça impossível, nada é impossível para mim. Eu tenho o controle de tudo em minhas mãos. Filho, eu preparei tudo isso pra te aperfeiçoar. Para moldar o teu caráter e teu coração provar. Não precisas entender, basta apenas confiar. Então por que tanta indagação. Se eu já te disse que isso é permissão. Isso é prova e você tem que passar. Filho eu sei que está doendo. Mas saiba que nesta prova eu te acalento. É pra teu bem e no final tu entenderás. Então confia, espera, descansa, te alegra. Pois em tua vida eu estou a trabalhar. Filho meu, descansa confia em mim. Eu sou o teu Deus e luto por ti. Isso é permissão não indaga não. Pois no final tu irás cantar. Se tua vida está em minhas mãos. Se teu futuro está em minhas mãos. Se tua historia está em minhas mãos. Então porque tanta inquietação. Se tua família está em minhas mãos. Se teu trabalho está em minhas mãos. Se tua saúde está em minhas mãos. Então porque tanta inquietação. Então confia, espera, descansa, te alegra. Pois em tua vida eu estou a trabalhar. Filho meu, descansa confia em mim. Eu sou o teu Deus e luto por ti. Isso é permissão não indaga não. Pois no final tu irás cantar.  "
842,Estás Comigo (You Are For Me),Gabriela Rocha," Fiel, constante, tão cheio de amor. Tão poderoso, meu Senhor. Me abraça, me sondas. Conheces meu andar. E gostas de me ouvir cantar. Eu sei que estás comigo, eu sei que estás comigo. Eu sei que não me deixas sozinha em minhas lutas. Eu sei que vens agora pra gravar em meu coração. Que Tu és, és minha salvação. Gracioso, bondoso, misericordioso, Tu és maravilhoso. Me abraça, me sondas. Conheces meu andar. E gostas de me ouvir cantar. Eu sei que estás comigo, eu sei que estás comigo. Eu sei que não me deixas sozinha em minhas lutas. Eu sei que vens agora pra gravar em meu coração. Oh, Tu és, Deus. Eu sei que estás comigo, eu sei que estás comigo. Eu sei que não me deixas sozinha em minhas lutas. Eu sei que vens agora pra gravar em meu coração. Que Tu és. Eu sei que estás comigo, eu sei que estás comigo. Eu sei que não me deixas sozinho em minhas lutas. E sei que vens agora pra gravar em meu coração. Que Tu és, és minha salvação.  "
843,Mais Que Um Mero Poema,Rosa de Saron," Parece estranho. Sinto o mundo girando ao contrário. Foi o amor que fugiu da sua casa. E tudo se perdeu no tempo. É triste e real. Eu vejo gente se enfrentando. Por um prato de comida. Água é saliva. Êxtase é alívio, traz o fim dos dias. E enquanto muitos dormem, outros se contorcem. É o frio que segue o rumo e com ele a sua sorte. Você não viu. Quantas vezes já te alertaram. Que a terra vai sair de cartaz. E com ela todos que atuaram. E nada muda, é sempre tão igual. A vida segue a sina. Mães enterram filhos, filhos perdem amigos. Amigos matam primos. Jogam os corpos nas margens dos rios contaminados. Por gigantes barcos. Aquilo no retrato é sangue ou óleo negro. Aqui jaz um coração que bateu na sua porta. Às 7 da manhã. Querendo sua atenção, pedindo a esmola de um simples amanhã. Faz uma criança, plante uma semente. Escreva um livro e que ele ensine algo de bom. A vida é mais que um mero poema. Ela é real. É pão e circo, veja. A cada dose destilada. Um acidente que alcooliza o ambiente. Estraga qualquer face limpa. De balada em balada vale tudo. E as meninas. Das barrigas tiram os filhos. Calam seus meninos. Selam seus destinos. São apenas mais duas histórias destruídas. Há tantas cores vivas caçando outras peles. Movimentando a grife. A moda agora é o humilhado engraxando seu sapato. Em qualquer caso, é apenas mais um chato. Aqui jaz um coração que bateu na sua porta às 7 da manhã. Querendo sua atenção, pedindo a esmola. De um simples amanhã. Faça uma criança, plante uma semente. Escreva um livro e que ele ensine algo de bom. A vida é mais que um mero poema. Ela é real. E ainda que a velha mania de sair pela tangente. Saia pela culatra. O que se faz aqui, ainda se paga aqui. Deus deu mais que ar, coração e lar. Deu livre arbítrio. E o que você faz. E o que você faz. Aqui jaz um coração.  "
844,Abra os Olhos do Meu Coração,David Quinlan," Abra os olhos do meu coração. Abra os olhos do meu coração. Quero Te ver, quero Te ver, Senhor. Abra os olhos do meu coração. Abra os olhos do meu coração. Quero Te ver, quero Te ver, Senhor. Exaltado e bem alto, brilhando a luz da tua glória. Derrame teu amor e poder, pois Tu és Santo, Santo, Santo. Exaltado e bem alto, brilhando a luz da tua glória. Derrame teu amor e poder, pois Tu és Santo, Santo, Santo. Santo, Santo, Santo, Santo, Santo, Santo. Santo, Santo, Santo, quero Te ver. Quero Te ver, quero Te ver. Eu quero Te tocar, eu quero Te abraçar. Quero te ver.  "
845,Aumenta Minha Fé,Canção & Louvor," Um dia te entreguei meu coração. E disse pra guiar todos os passos meus. Falei que sob tua direção. Eu seguiria todos os conselhos teus. Mas eu confesso que falhei. E que até por um momento duvidei. Pois vi que o que fazes hoje eu não sei. Mas saberei, se confiar e descansar em ti. Aumenta minha fé e que eu possa crer. Que tu fazes além do que eu possa entender. Sei que amanhã verei o que tu tens pra mim. O que eu preciso mesmo é confiar. Que tu tens o melhor pra mim. Olhado em volta vejo que o Senhor. Foi quem me conduziu até aqui. Caminhos que o Senhor me fez trilhar. Mas não me permitiu saber aonde ir. Sigo ouvindo tua voz, vivo tentando copiar os passos teus. Sinto que até o teu silencio é direção pra me guiar. E me dizer que eu não saia do lugar sem o comando teu. Teus pensamentos são mais altos. E os teus caminhos diferentes. Tua palavra nunca falhará. Que a minha alma se aquiete. E que o meu coração entenda. Que sempre no controle tu estás.  "
846,Ninguém Cala Um Adorador,Antônia Gomes," Por ter morrido la na cruz por mim, eu te louvarei. Por teu sangue derramado la na cruz por mim. Por me amar com amor sem fim, eu te louvarei. Por me permitir estar aqui. Soltar minha voz e adorar a ti. Eu te louvarei Senhor. Por ter rogado ao pai ao meu favor. Por ter enviado o Consolador. Eu te louvarei Senhor. Porque sei que vem de ti a minha inspiração. Tema central da minha vida e dessa canção. Eu te louvarei Senhor. Eu te louvarei uma vez mais. Eu te louvarei para sempre mais. Esse é meu chamado estou determinado ainda. Que custe a minha vida, eu te louvarei. Se por acaso alguém me desprezar. Eu te louvarei. Se por acaso alguém me humilhar. Eu te louvarei. Então saberão que ninguém cala um adorador. Então saberão que ninguém cala um adorador. Adorador, adorador, ninguém cala um adorador. Adorador, adorador, ninguém cala um adorador. Adorador, adorador, ninguém cala um adorador. Adorador, adorador, ninguém cala uma adorador.  "
847,Grande Eu Sou,Soraya Moraes," Quero viver perto de Ti. Sei que és real e vives em mim. Quero ouvir, anjos cantar, em uma só voz. Aleluia, Santo, Santo. Poderoso, o grande Eu Sou, que é digno. Não há outro, poderoso, o Grande Eu Sou. O Grande Eu Sou. Quero estar perto de Ti. O mundo amar sem nele ficar. Ver ossos secos com vida outra vez. Em uma só voz, cantando. Aleluia, Santo, Santo. Poderoso, O grande Eu Sou. Que é Digno, não há outro. Poderoso, O grande Eu Sou. O grande Eu Sou. Montanhas vão cair. Demônios fugirão. Ao ouvir de que Jesus é o rei dos reis. Não há poder maior, nada resistirá. Ao Seu Poder e a presença. Do grande Eu Sou, O grande Eu Sou. O grande Eu Sou, O grande Eu Sou. O grande Eu Sou, O grande Eu Sou. Montanhas vão cair. Demônios fugirão. Ao ouvir de que Jesus é o rei dos reis. Não há poder maior, nada resistirá. Ao seu poder e a presença. Do grande Eu Sou, O grande Eu Sou. O Grande Eu Sou, O Grande Eu Sou. O Grande Eu Sou, O Grande Eu Sou. Santo, Santo, Santo, Santo. Santo, Santo, Santo, Santo. Só o Senhor é Deus, Só o Senhor é Deus. Só o Senhor é Deus, Só o Senhor é Deus. Só o Senhor é Deus, Só o Senhor é Deus. Só o Senhor é Deus. Aleluia, Santo, Santo. Poderoso, O Grande Eu Sou. Que É Digno, Não Há Outro. Poderoso, O Grande Eu Sou. O Grande Eu Sou, O Grande Eu Sou. O Grande Eu Sou oh oh oh oh oh.  "
848,Rosto de Cristo,Amanda Wanessa," Sempre que eu leio a história de Cristo. Eu fico a pensar com grande emoção. Do privilegio que muitos tiveram. De ver o Seu rosto e sentir Sua mão. Eu também teria a mesma alegria. De vêlo bem perto. Bem juntinho a mim. Olhar seus olhos serenos e meigos. Oh Como eu seria tão feliz assim. Queria saber como era o seu rosto. Embora eu sinta que era mui lindo. Inspirava fé e também confiança. E dava a todos um gozo infindo. Ao ver as gravuras dos quadros pintados. Daquilo que dizem ser o meu Senhor. Meu ser não aceita o que está na tela. É falsa inspiração do pintor. Não creio, não creio num Cristo vencido. Cheio de amargura, semblante de dor. Eu creio num Cristo de rosto alegre. Eu creio no Cristo que é vencedor. E um dia também O verei face a face. E assim eu creio pela minha fé. Oh Aleluia, verei o Seu rosto. Verei a Jesus como Ele é. Oh Aleluia, verei o Seu rosto. Verei a Jesus como Ele é.  "
849,Deus Imenso,Vida Reluz," Não sou nada, eu bem sei. Tão pequeno, um grão de areia em suas mãos. Barco a vela, que se abandona. Segue o rumo e vai buscando o alto mar. Assim me encontro diante de ti. Um Deus imenso que por amor se deixa alcançar. Te adorarei meu Deus enquanto eu existir. Proclamarei as maravilhas que fizeste em mim. O teu calor me envolve. O teu olhar me acalma. E em teus braços o teu amor inflama a minha alma. Que posso mais dizer se o coração já disse. Te amo.  "
850,Novo,Leonardo Gonçalves," Elevo os olhos para o monte de onde meu socorro vem. A esperança pressupõe a espera, logo vem o Rei. A palavra iluminará, o caminho estreito ao lar. A promessa não falhará. Mas à meia noite o céu se abre em horizonte. A luz que enche toda a terra é o Rei. Acordam os que dormem no Senhor. O choro tornase em louvor e todo olho vê. Se a morte me silenciar ainda não é o fim. Minha fé não vê um Cristo morto, mas que ressurgiu. E a canção do cordeiro vai. Ressoar como alto mar. ""Justos são os teus caminhos, Pai"". Mas a meia noite o céu se abre no horizonte. A luz que enche toda a terra, é o Rei. Acordam os que dormem no Senhor. O choro tornase em louvor e todo olho vê. Vê o cordeiro de Deus. Que está em Seu santo trono. Veja, tudo se fez novo. Mas à meia noite o céu se abre no horizonte. A luz que enche toda a terra é o Rei. Acordam os que dormem no Senhor. O choro tornase em louvor e todo olho vê. O vê. Veja, tudo se fez novo.  "
851,Só Deus Pode Fazer Milagre,Vanilda Bordieri," Só Deus pode fazer milagres, só Deus pode fazer milagres, somente Deus. Só Deus pode fazer milagres, só Deus pode fazer milagres, somente Deus. Porque ele tem em suas mãos o poder e a autoridade. Creia que é somente Deus para fazer milagres. Só Deus pode ordenar ao morto que venha pra fora, dizer pra viúva. A hora é agora A vida pro seu filho eu posso devolver. Só Deus pode afundar muros, destruir cidades. Ele tem nas mãos poder e autoridade. É somente Deus para fazer milagres. Só Deus pode arrancar o mal e queimar a raiz. Curar depressão e te fazer feliz e dizer ao cego Agora, podes ver. Só Deus pode fazer bater mais forte o coração. Renovar, encher o homem de unção, é somente Deus para fazer milagres. Só Deus pode encher os vales com a sua glória. Escrever pro homem uma nova história, pode trazer de volta a arca do seu povo. Só Deus pra perdoar pecado e dar liberdade. Ele é soberano, dono da verdade, é somente Deus para fazer milagres.  "
852,Esconderijo do Altíssimo,Cassiane," Deus não vai deixar você no vento. Esta luta vai passar. Ele hoje vai cessar todo o sofrimento. Alguém está dizendo Deus te esqueceu. Que Deus te abandonou. Mas Deus não esquece os seus, não, não. Esta luta vai passar. Ao teu lado Deus está, Ele não te deixa só. E quando Deus levanta pra te dar vitória. O inferno e potestade tem que recuar. Se esse Deus está na frente Ele garante a bênção. Não adianta o inimigo trabalhar. Surgem onze mil pra te derrubar. Você está protegido, é escolhido Dele. Crente separado e por Deus ungido. Sempre é guardado no esconderijo. Está nas mãos do grande Deus. Ele é o teu refúgio, é tua fortaleza. Ele é o teu socorro, é teu protetor. Ele é o Altíssimo guarda de Israel. De toda terra Ele é Senhor. Seu nome está acima de todos os nomes. Ele faz principados por terra caírem. E toda autoridade está em suas mãos. Está contigo nesta luta, vai até o fim. Vai contigo até o fim. Se o inimigo se levantar contra ti. Deus te diz assim. Se passares pelas águas, elas não te afogarão. Se passares pelo fogo, ele não te queimará. Quebra o arco e corta a lança, queima os carros no fogo. Aquietaivos Ele é Deus, é tremendo, é o Todo Poderoso. Ele é o teu refúgio, é tua fortaleza. Ele é o grande Deus.  "
853,Deus Proverá,Shirley Carvalhaes," Há momentos na vida da gente,. Que é preciso se humilhar,. Dobrar os joelhos calado,. Para ouvir o Senhor falar,. Entrar na presença do Altíssimo,. Em Jejum e oração,. Não existe problema difícil,. Que Deus não tenha, a solução,. Deus proverá,. Não cai uma gota d´água,. Se Deus não deixar,. Deus pode fazer fluir, água da rocha,. Deus faz do impossível, possível,. Por que Ele é Maior,. Deus proverá,. Não cai uma folha da árvore,. Se Deus não deixar,. Faz brotar a flor e faz, crescer o fruto,. Tudo isso existe porque,. Nosso Deus é Maior. (2x).  "
854,Sou Feliz,Cantor Cristão," Se paz a mais doce me deres gozar. Se dor a mais forte sofrer, oh Seja o que for,. Tu me fazes saber que feliz com Jesus sempre sou. Sou feliz, sou feliz, Com Jesus, com Jesus. Sou feliz com Jesus, meu Senhor. Embora me assalte o cruel Satanás. E ataque com vis tentações. Oh certo eu estou, apesar de aflições,. Que feliz eu serei com Jesus. Meu triste pecado por meu Salvador. Foi pago de um modo cabal. Valeume o Senhor, oh mercê sem igual. Sou Feliz Graças dou a Jesus. A vinda eu anseio do meu Salvador,. Em breve virá me levar. Ao céu onde vou para sempre morar. Com remidos na luz do Senhor..  "
855,Existe Um Rio,Ana Nóbrega," Existe um rio onde tudo é bom. E uma nascente bem maior que a dor. Um oceano sem medo nenhum. Maré que sobe, que sobe. Existe um rio se movendo em mim. Vem transbordando o amor de Deus. Com toda força vindo sobre nós. Maré que sobe, que sobe. Rompe, rompe. Podemos sentir, a terra se abrir. Rompe, rompe. Podemos sentir, a terra se abrir. Nós temos vida no rio. Nós temos vida no rio. Nós temos vida no rio. Nós temos vida no rio. Cadeias vão quebrar e os presos libertar. Teu rio fluir, Teu rio fluir, Teu rio fluir de nós. Vamos nos alegrar, nas ruas vamos dançar. Teu rio fluir, Teu rio fluir, Teu rio fluir de nós.  "
856,Alma Missionária,Ziza Fernandes," Senhor, toma minha vida nova. Antes que a espera desgaste anos em mim. Estou disposto ao que queiras. Não importa o que seja, Tu chamasme a servir. Levame aonde os homens necessitem Tua palavra. Necessitem de força de viver. Onde falte a esperança. Onde tudo seja triste simplesmente por não saber de Ti. Te dou meu coração sincero. Para gritar sem medo, formoso é Teu amor. Senhor, tenho alma missionária. Conduzame à  terra que tenha sede de Ti. E assim, eu partirei cantando. Por terras anunciando Tua beleza, Senhor. Terei meus braços sem cansaço. Tua história em meus lábios e força na oração.  "
857,Psiu,Leandro Borges," Silêncio, eu sou teu Deus. E quem vai falar agora, sou eu. Não queira mais ser guiado por suas decisões. Sempre dá errado, quando você caminha por suas emoções. Pare tudo e ouça minha voz. Não se explique eu sei tudo e estamos a sós. Que tal você se entregar inteiro pra mim. Deixar de uma vez por todas eu te conduzir. Do seu jeito já tentou e olha como está. Remando contra o vento, estagnado no mesmo lugar. Se eu me preocupo em vestir os lírios dos campos. E as suas cores sou eu mesmo que escolhi. Eu sou o Deus que alimenta até os passarinhos. Filho, imagina o que não faria por ti. (Psiu). Tira a mão daí, deixa isso pra mim. Deixa que eu vou cuidar de tudo pra você. Fique em silêncio, agora eu vou falar. E os teus inimigos sou eu quem vou responder. Descansa seu coração, aqui nos braços do teu Deus. E só me adora porque da sua história quem cuida sou Eu. Que tal você se entregar inteiro pra mim. Deixa de uma vez por todas eu te conduzir. Do seu jeito já tentou e olha como está. Remando contra o vento, estagnado no mesmo lugar. Se eu me preocupo em vestir os lírios dos campos. E as suas cores sou eu mesmo que escolhi. Eu sou o Deus que alimenta até os passarinhos. Filho, imagina o que não faria por ti. Tira a mão daí, deixa isso pra mim. Deixa que eu vou cuidar de tudo pra você. Fique em silêncio, agora eu vou falar. E os teus inimigos sou eu quem vou responder. Descansa o teu coração, aqui nos braços do teu Deus. E só me adora porque da sua história quem cuida sou Eu.  "
858,Vem Cear,Harpa Cristã," Cristo já nos preparou. Um manjar que nos comprou,. E, agora, nos convida a cear. Com celestial maná. Que de graça Deus te dá,. Vem, faminto, tua alma saciar.. ''Vem cear'', o Mestre chama ''vem cear''.. Mesmo hoje tu te podes saciar. Poucos pães multiplicou,. Água em vinho transformou,. Vem, faminto, a Jesus, ''Vem cear''.. Eis discípulos a voltar,. Sem os peixes apanhar,. Mas Jesus os manda outra vez partir,. Ao tornar à praia, então,. Vêem no fogo peixe e pão,. E Jesus, que os convida à ceia vir.. Quem sedento se achar,. Venha a Cristo sem tardar,. Pois o vinho sem mistura Ele dá. E também da vida, o pão,. Que nos traz consolação. Eis que tudo preparado já está.. Breve Cristo vai descer,. E a Noiva receber. Seu lugar ao lado do Senhor Jesus. Quem a fome suportou.. E a sede já passou,. Lá no céu irá cear em santa luz..  "
859,Confio Em Ti,Davi Sacer," Eu não vou mais olhar atrás. O que passou não volta mais. Não temerei o que virá. Minha esperança está em Deus. Cada lágrima que chorei. Cada sonho que perdi. Coloco aos teus pés. Levantame, Senhor. Eu confio em ti. Nada poderá me afastar de ti. Tu és a minha fonte, meu sustento. Meu amigo fiel. Eu confio em ti. Nada poderá me afastar de ti. Em todo tempo eu sei que estás comigo. Meu amigo fiel.  "
