,titulo,artista,letras
467,As Praias Desertas,Tom Jobim, As praias desertas continuam . Esperando por nós dois . A este encontro eu não devo faltar . O mar que brinca na areia . Está sempre a chamar . Agora eu sei que não posso faltar . O vento que venta lá fora . O mato onde não vai ninguém . Tudo me diz . Não podes mais fingir . Porque tudo na vida há de ser sempre assim . Se eu gosto de você . E você gosta de mim . As praias desertas continuam . Esperando por nós dois.  
468,Essa Menina,Vinicius de Moraes," Você não tem mesmo o que fazer, essa menina. Como é que você já fica toda feminina. Como é que você olha pra mim. Com essa falta de respeito. Olhe que isso assim não está direito, essa menina. Como é que você novinha assim toda se empina. Como é que você quando me vê. Sai requebrando desse jeito. Tudo nesta vida tem a sua hora, viu. Pois você me diga agora onde é que já se viu. Querer ser colhida assim tão fora de estação. Olhe, essa menina, suma, váse embora, tenha compaixão. Eu já nem sei mais o que fazer com essa menina. Sem desmerecer sua beleza tão divina. Bem, ela vai ver, então vai ser. Tal como manda a natureza, viu.  "
469,Canto do Caboclo da Pedra Petras,Baden Powell," Pandeiro não quer que eu sambe aqui. Viola não quer que eu vá embora. Olô pandeiro, Olô viola. Olô pandeiro, Olô viola. Pandeiro quando toca faz PedraPreta chegar. Viola quando toca faz PedraPreta sambar. O pandeiro diz PedraPreta não samba aqui, não. A viola diz PedraPreta não sai daqui, não. PedraPreta diz Pandeiro tem que pandeirar. PedraPreta diz Viola tem que violar. O galo no terreiro fora de hora cantou. Pandeiro foise embora e PedraPreta gritou. Olô pandeiro, Olô viola. Olô pandeiro, Olô viola.  "
470,A Transmontana,Marante," Fui a de trásosmontes, o norte fui conhecer. E naqueles montes maravilhas fui ver.. O amor conheci, a mulher com quem sonhei. Com ela vivi, com ela vivi e acho que não esquecerei.. Ô lá lá, olha a transmontana,. Ô lá lá, mulher minha paixão. Ô lá lá, linda transmontana. Ô lá lá, pega meu coração.. Tu és tão bonita, és linda como ninguém. E ninguém acredita, não tem outro alguém. Amor vou partir, prometo que vou voltar. Ao norte devo vir p´ra não mais sair e contigo vou casar. Ô lá lá, olha a transmontana,. Ô lá lá, mulher minha paixão. Ô lá lá, linda transmontana. Ô lá lá, pega meu coração..  "
471,Águas de Março,João Gilberto," É pau, é pedra, é o fim do caminho .  É um resto de toco, é um pouco sozinho .  É um caco de vidro, é a vida, é o sol .  É a noite, é a morte, é um laço, é o anzol .  É peroba do campo, é o nó da madeira .  Caingá, candeia, é o Matita Pereira .  É madeira de vento, tombo da ribanceira .  É o mistério profundo, é o queira ou não queira .  É o vento ventando, é o fim da ladeira .  É a viga, é o vão, festa da cumeeira .  É a chuva chovendo, é conversa ribeira .  Das águas de março, é o fim da canseira .  É o pé, é o chão, é a marcha estradeira .  Passarinho na mão, pedra de atiradeira .  É uma ave no céu, é uma ave no chão .  É um regato, é uma fonte, é um pedaço de pão.  É o fundo do poço, é o fim do caminho .  No rosto o desgosto, é um pouco sozinho.  É um estrepe, é um prego, é uma ponta, é um ponto .  Um pingo pingando, uma conta um conto  .  Um peixe, é um gesto, é uma prata brilhando .  É a luz da manhã, é o tijolo chegando .  É a lenha, é o dia, é o fim da picada .  É a garrafa de cana, o estilhaço na estrada .  O projeto da casa, é o corpo na cama .  É o carro enguiçado, é a lama, é a lama .  É um passo, é uma ponte, é um sapo, é uma rã .  É um resto de mato, na luz da manhã .  São as águas de março fechando o verão .  É a promessa de vida no teu coração .  É uma cobra, é um pau, é João, é José .  É um espinho na mão, é um corte no pé.  .  São as águas de março fechando o verão .  É a promessa de vida no teu coração .  É pau, é pedra, é o fim do caminho .  É um resto de toco, é um pouco sozinho .  É um passo, é uma ponte, é um sapo, é uma rã .  É um belo horizonte, é uma febre terçã .  São as águas de março fechando o verão .  É a promessa de vida no teu coração .  É pau, é pedra, é o fim do caminho .  Um resto de toco, é um pouco sozinho .  É um caco de vidro, é a vida, é o sol .  É a noite, é a morte, é um laço, é o anzol .  São as águas de março fechando o verão .  É a promessa de vida no teu coração .  É pau, é pedra, é o fim do caminho .  É um resto de toco, é um pouco sozinho .  É um caco de vidro, é a vida, é o sol .  É a noite, é a morte, é um laço, é o anzol .  É peroba do campo, é o nó da madeira .  Caingá, candeia, é o Matita Pereira .  É madeira de vento, tombo da ribanceira .  É o mistério profundo, o queira ou não queira .  É o vento ventando, é o fim da ladeira .  É a viga, é o vão, festa da cumeeira .  É a chuva chovendo, é conversa ribeira .  Das águas de março, é o fim da canseira .  É o pé, é o chão, é a marcha estradeira .  Passarinho na mão, pedra de atiradeira .  É uma ave no céu, é uma ave no chão .  É um regato, é uma fonte, é um pedaço de pão.  É o fundo do poço, é o fim do caminho .  No rosto o desgosto, é um pouco sozinho.  .  É um estrepe, é um prego, é uma ponta, é um ponto .  Um pingo pingando, uma conta um conto  .  Um peixe, é um gesto, é uma prata brilhando .  É a luz da manhã, é o tijolo chegando .  É a lenha, é o dia, é o fim da picada .  É a garrafa de cana, o estilhaço na estrada .  O projeto da casa, é o corpo na cama .  É o carro enguiçado, é a lama, é a lama .  É um passo, é uma ponte, é um sapo, é uma rã .  É um resto de mato, na luz da manhã .  São as águas de março fechando o verão .  É a promessa de vida no teu coração .  É uma cobra, é um pau, é João, é José .  É um espinho na mão, é um corte no pé.  São as águas de março fechando o verão .  É a promessa de vida no teu coração .  É pau, é pedra, é o fim do caminho .  É um resto de toco, é um pouco sozinho .  É um passo, é uma ponte, é um sapo, é uma rã .  É um belo horizonte, é uma febre terçã .  São as águas de março fechando o verão .  É a promessa de vida no teu coração.  É pau, é pedra, é o fim do caminho .  Um resto de toco, é um pouco sozinho .  É um caco de vidro, é a vida, é o sol .  É a noite, é a morte, é um laço, é o anzol .  São as águas de março fechando o verão .  É a promessa de vida no teu coração.                           É pau é pedra.  "
472,Feijoada À Minha Moda,Vinicius de Moraes," Amiga Helena Sangirardi. Conforme um dia eu prometi. Onde, confesso que esqueci. E embora  perdoe  tão tarde. (Melhor do que nunca) este poeta. Segundo manda a boa ética. Envialhe a receita (poética). De sua feijoada completa.. Em atenção ao adiantado. Da hora em que abrimos o olho. O feijão deve, já catado. Nos esperar, feliz, de molho.. E a cozinheira, por respeito. À nossa mestria na arte. Já deve ter tacado peito. E preparado e posto à parte. Os elementos componentes. De um saboroso refogado. Tais cebolas, tomates, dentes. De alho  e o que mais for azado. Tudo picado desde cedo. De feição a sempre evitar. Qualquer contato mais... vulgar. Às nossas nobres mãos de aedo. Enquanto nós, a dar uns toques. No que não nos seja a contento. Vigiaremos o cozimento. Tomando o nosso uísque on the rocks.. Uma vez cozido o feijão. (Umas quatro horas, fogo médio). Nós, bocejando o nosso tédio. Nos chegaremos ao fogão. E em elegante curvatura. Um pé adiante e o braço às costas. Provaremos a rica negrura. Por onde devem boiar postas. De carneseca suculenta. Gordos paios, nédio toucinho. (Nunca orelhas de bacorinho. Que a tornam em excesso opulenta). E  atenção  segredo modesto. Mas meu, no tocante à feijoada. Uma língua fresca pelada. Posta a cozer com todo o resto.. Feito o quê, retirese caroço. Bastante, que bem amassado. Juntase ao belo refogado. De modo a terse um molho grosso. Que vai de volta ao caldeirão. No qual o poeta, em bom agouro. Deve esparzir folhas de louro. Com um gesto clássico e pagão.. Inútil dizer que, entrementes. Em chama à parte desta liça. Devem fritar, todas contentes. Lindas rodelas de lingüiça. Enquanto ao lado, em fogo brando. Desmilingüindose de gozo. Deve também se estar fritando. O torresminho delicioso. Em cuja gordura, de resto. (Melhor gordura nunca houve). Deve depois frigir a couve. Picada, em fogo alegre e presto.. Uma farofa  tem seus dias.... Porém que seja na manteiga. A laranja gelada, em fatias. (Seleta ou da Bahia)  e chega.. Só na última cozedura. Para levar à mesa, deixase. Cair um pouco da gordura. Da lingüiça na iguaria  e mexase.. Que prazer mais um corpo pede. Após comido um tal feijão.  Evidentemente uma rede. E um gato para passar a mão.... Dever cumprido. Nunca é vã. A palavra de um poeta...  jamais. Abraçaa, em BrillatSavarin. O seu Vinicius de Moraes..  "
473,She's a Carioca,Tom Jobim," Here she comes. Here she comes. Here she comes. Here she comes. Ela é carioca. She's a carioca. Just see the way she walks. Nobody else can be. What she is to me. I look and what do I see. When I look deep in her eyes. I can see the sea. A forgotten road. The caressing skies. And not only that I'm in love. With her. The most exciting way. It's written on my lips. Where her kisses stay. She smiles and all of a sudden. The world is smiling for me,. And you know what else she's a carioca. Ela é carioca. Here she comes. Here she comes. Ela é carioca. Ela é carioca,. basta o jeitinho dela andar. e ninguém tem carinho assim,. para dar.. Eu vejo na luz dos seus olhos. as noites do frio ao luar. Eu vejo a mesma luz,. vejo o mesmo cé,. vejo o mesmo mar.. And not only that I'm in love. With her. The most exciting way. It's written on my lips. Where her kisses stay. She smiles and all of a sudden. The world is smiling for me,. And you know what else she's a carioca. Ela é carioca. Here she comes. Here she comes. Here she comes. Here she comes. Here she comes. Here she comes. Here she comes. Here she comes.  "
474,Eu Vim da Bahia,João Gilberto," Eu vim . Eu vim da Bahia cantar . Eu vim da Bahia contar . Tanta coisa bonita que tem . Na Bahia, que é meu lugar . Tem meu chão, tem meu céu, tem meu mar . A Bahia que vive pra dizer . Como é que se faz pra viver . Onde a gente não tem pra comer . Mas de fome não morre . Porque na Bahia tem mãe Iemanjá . De outro lado o Senhor do Bonfim . Que ajuda o baiano a viver . Pra cantar, pra sambar pra valer . Pra morrer de alegria . Na festa de rua, no samba de roda . Na noite de lua, no canto do mar . Eu vim da Bahia . Mas eu volto pra lá . Eu vim da Bahia.  "
475,Chambre avec vue,Henri Salvador, C'est un ailleurs. C'est une chambre avec vue. C'est un ailleurs. Un lien où j'ai vécu. Quelques bonheurs. Passés inaperçus. Quelques douceurs. Avec une inconnue. Que j'ai connu.... C'est le grand air. C'est une chambre avec vue. C'est le grand air. Juste au coin de la rue. Une vie entière. De la fin au début. Douce et amère. L'aije vraiment vécue. Je ne sais plus. Je ne sais plus....  
476,Vagamente,Roberto Menescal," Só me lembro muito vagamente,. Correndo você vinha,quando de repente,. Seu sorriso que era muito branco...me encontrou. Só me lembro que depois andamos . Mil estrelas só nós dois contamos. E o vento soprou de manhã,mil canções... . Só me lembro,muito vagamente,. De tarde que morria ,quando de repente,. Eu sozinho,fiquei lhe esperando,e chorei,. Só me lembro muito vagamente,. O quanto a gente amou e foi tão de repente,. Que nem lembro se foi com você. Que eu perdi meu amor....  "
477,Apelo,Baden Powell," Ah, meu amor não vais embora. Vê a vida como chora, vê que triste esta canção. Não, eu te peço não te ausentes. Pois a dor que agora sentes só se esquece no perdão. Ah, minha amada me perdoa. Pois embora ainda te doa a tristeza que causei. Eu te suplico não destruas tantas coisas que são tuas. Por um mal que eu já paguei. Ah, minha amada se soubesses. Da tristeza que há nas preces. Que a chorar te faço eu. Se tu soubesses num momento todo arrependimento. Como tudo entristeceu. Se tu soubesses como é triste. Perceber que tu partistes. Sem sequer dizer adeus. Ah, meu amor tu voltarias. E de novo cairias. A chorar nos braços meus.  "
478,La Música Cubana,Ibrahim Ferrer," Música, mi música cubana (x2). Muchos grandes han cantado. Nuestra música cubana. Con sus voces han honrado. Nuestra bandera cubana.. No olvidaremos sus nombres. Siempre los recordaremos.. Música, mi música cubana (x2). Hay muchos que se las dan. De ser hoy los verdaderos. Hay muchos que se las dan. De ser hoy los verdaderos. Y sin embargo se olvidan. De aquél que llegó primero.. Música, mi música cubana (x2). De muchos que yo conozco. Sólo dos nombres dire. De muchos que yo conozco. Sólo dos nombres diré. Uno fue abelardo barroso. Y el otro fue el gran benny moré.. Música, mi música cubana (x2). Me gustaría que lo hubieran. Conocido a usted.. Porque tuve la oportunidad. De cantar con él.. No sólo tocaban baile. Sino también en cabaret.. Era tremendo vacilón. Trabajar con él.. Me parece que estoy viéndolo. Aquí otra vez.. Empezaremos por. Arsenio rodríguez. Los recordaremos. Joseíto fernández y. Carlos kerol. Miguelito cuní. Mercedita valdés. Roberto faz. Miguelito valdés. Sindo garay. Manuel corona. Pacho alonso. Caridad cuervo. Puntillita. Lilí martínez. Maria teresa vera. Los zafiros. Chano pozo. Orestes lópez. Chapottín. Calisto callaba. Barbarito diez. Raúl planas. Tito gómez. Laíto sureda. Rolando borrero. Niño rivera. Vicentico valdés. Antonio machín. Paulina álvarez. Celeste mendoza. Y el rapindey. Nico saquito y peruchín. Carlos embale y muchos más…. No olvidaremos sus nombres,. Siempre los recordaremos..  "
479,Autopsicografia,Tom Jobim," O poeta é um fingidor.. Finge tão completamente. Que chega a fingir que é dor. A dor que deveras sente.. E os que lêem o que escreve,. Na dor lida sentem bem,. Não as duas que ele teve,. Mas só a que eles não têm.. E assim nas calhas de roda. Gira, a entreter a razão,. Esse comboio de corda. Que se chama coração..  "
480,Aos Pés da Cruz,João Gilberto," Aos pés da Santa Cruz você se ajoelhou. e em nome de Jesus. um grande amor você jurou. Jurou mas não. cumpriu.. Fingiu e me enganou.. Pra mim você mentiu,. pra Deus você pecou.. O coração tem razões que a. própria razão desconhece,. que faz promessas e juras,. depois esquece.. Seguindo o. mesmo princípio. você também. prometeu.. Chegou até a jurar. um grande amor, mas. depois esqueceu..  "
481,O dragão mágico,Nara Leão," (Refrão). Pof, O dragão mágico. quando está feliz. solta fogo pelos olhos. e pelo nariz. (bis). Pof, é um bom sujeito. E para que se prove. Basta se dizer que ele. é amigo de São Jorge. (Refrão). Pof, tem um castelo. que é uma coisa louca. Quem for lá vai aprender. a pôr fogo pela boca. Pof, O dragão mágico. quando está feliz. solta fogo pelos olhos. e pelo nariz. (bis). Pof na escola. onde a vida ensina. leva dentro da lancheira. lenha e gasolina. (Refrão). Solta fogo pelos olhos. e pelo nariz....  "
482,General da Banda,Astrud Gilberto," Chegou o general da banda, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Mourão, Mourão. Vara madura que não cai.. Mourão, Mourão.. Catuca por baixo que ele vai.. Mourão, Mourão.. Vara madura que não cai.. Mourão, Mourão, Mourão.. Oi catuca pro baixo que ele vai.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Mourão, Mourão. Vara madura que não cai.. Mourão, Mourão.. Catuca por baixo que ele vai.. Mourão, Mourão.. Vara madura que não cai.. Mourão, Mourão, Mourão.. Oi catuca por baixo que ele vai.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Mourão, Mourão.. Vara madura que não cai.. Mourão, Mourão.. Catuca por baixo que ele vai.. Mourão, Mourão.. Vara madura que não cai.. Mourão, Mourão, Mourão.. Oi catuca por baixo que ele vai.. Chegou o general da banda, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he, he he, he he, he he, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he, he he, he he, he he, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he, he he, he he, he he, he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he, he he, he he, he he he he.. Chegou o general da banda, he a.. Chegou o general da banda, he he, he he, he he, he he he he.. Chegou o general da banda, he a.....  "
483,Canção Para o Grande Amor,Vinicius de Moraes," Despedi o grande amor de mim. Dizendo assim grande amor. Não se esqueça de voltar. Porque a dor do amor que teve fim. Que foi ruim, sei que sim. Outro amor há de apagar. E há de ser sempre assim. Minha casa aberta. E na mesa posta um talher a mais. Um cinzeiro a mais. E no seu lugar a mesma mulher a esperar. A mesma mulher pronta pra dizer. Entre, por favor, quando alguém surgir. Quando alguém chegar. Pode ser o amor, pode ser a dor, pode ser. Preciso ter muitas rosas para receber. O grande amor. Quando for. Sua hora de voltar.  "
484,Triste Sertão,Vinicius de Moraes," Juriti é passáro triste. Canta em muita solidão. Nem sequer sabe que existe. Amigo, mulher e violão. Canta para xiquexique. Cascavel, camaleão. Só responde a siriema. Que grita de chegar a fazer pena. Na velha catinga do sertão. Quéuquéu chorou. Mata branca em desesperação. Credo cruz, espia que pavor. Caipora mora na escuridão. Não se ouve nem um pio. Cadê Zé, cadê João. Cadê água, cadê rio. É ano de seca no sertão. Lá onde a vida se acaba. Vive só quem tem razão. Vive o bode, vive a cabra. E o maracujá e a canabrava. E o mandacaru e a assombração. Quéuquéu chorou. Mata branca em desesperação. Credo cruz, espia que pavor. Caipora mora na escuridão.  "
485,A Hora Íntima,Vinicius de Moraes," Quem pagará o enterro e as flores. Se eu me morrer de amores. Quem, dentre amigos, tão amigo. Para estar no caixão comigo. Quem, em meio ao funeral. Dirá de mim  Nunca fez mal.... Quem, bêbedo, chorará em voz alta. De não me ter trazido nada. Quem virá despetalar pétalas. No meu túmulo de poeta. Quem jogará timidamente. Na terra um grão de semente. Quem elevará o olhar covarde. Até a estrela da tarde. Quem me dirá palavras mágicas. Capazes de empalidecer o mármore. Quem, oculta em véus escuros. Se crucificará nos muros. Quem, macerada de desgosto. Sorrirá  Rei morto, rei posto.... Quantas, debruçadas sobre o báratro. Sentirão as dores do parto. Qual a que, branca de receio. Tocará o botão do seio. Quem, louca, se jogará de bruços. A soluçar tantos soluços. Que há de despertar receios. Quantos, os maxilares contraídos. O sangue a pulsar nas cicatrizes. Dirão  Foi um doido amigo.... Quem, criança, olhando a terra. Ao ver movimentarse um verme. Observará um ar de critério. Quem, em circunstância oficial. Há de propor meu pedestal. Quais os que, vindos da montanha. Terão circunspecção tamanha. Que eu hei de rir branco de cal. Qual a que, o rosto sulcado de vento. Lançará um punhado de sal. Na minha cova de cimento. Quem cantará canções de amigo. No dia do meu funeral. Qual a que não estará presente. Por motivo circunstancial. Quem cravará no seio duro. Uma lâmina enferrujada. Quem, em seu verbo inconsútil. Há de orar  Deus o tenha em sua guarda.. Qual o amigo que a sós consigo. Pensará  Não há de ser nada.... Quem será a estranha figura. A um tronco de árvore encostada. Com um olhar frio e um ar de dúvida. Quem se abraçará comigo. Que terá de ser arrancada. Quem vai pagar o enterro e as flores. Se eu me morrer de amores.  "
486,Teresa da Praia,Dick Farney,"  Lúcio. Arranjei novo amor no Leblon. Que corpo bonito, que pele morena. Que amor de pequena, amar é tão bom.  O Dick. Ela tem um nariz levantado. Os olhos verdinhos bastante puxados,. Cabelo castanho e uma pinta do lado.  É a minha Teresa da praia.  Se ela é tua é minha também.  O verão passou todo comigo.  O inverno pergunta com quem.  Então vamos a Teresa na praia deixar. Aos beijos do sol e abraços do mar. Teresa é da praia, não é de ninguém.  Não pode ser tua,.  Nem tua também.  Teresa é da praia,. Não é de ninguém.  "
487,Tarde Em Itapoã,Tom Jobim, Um velho calção de banho. O dia pra vadiar. Um mar que não tem tamanho. Um arcoíris no ar. Depois da praça Caymmi. Sentir preguiça no corpo. E numa esteira de vime. Beber uma água de coco. É bom passar uma tarde em Itapuã. Ao sol que arde em Itapuã. Ouvindo o mar de Itapuã. Falar de amor em Itapuã. Enquanto o mar inaugura. Um verde novinho em folha. Argumentar com doçura. Com uma cachaça de rolha. E com o olhar esquecido. No encontro de céu e mar. Bem devagar e sentindo. A terra toda rodar. É bom passar uma tarde. É bom passar uma tarde. Depois sentir o arrepio. Do vento que a noite traz. E o dizquediz que macio. Que brota dos coqueirais. E nos espaços serenos. Sem ontem nem amanhã. Dormir nos braços morenos. Da lua de Itapuã. É bom passar uma tarde. É bom passar uma tarde.  
488,Sinto Falta Dela,Némanus," Hoje vi, esse amor. Que eu perdi e acabou. Sem querer renasceu. A vontade de ser seu. Está tão linda. Gostosa, sublime, charmosa deu dor... ai deu dor. A vontade No peito, naquele momento falou... ai falou..... (Refrão). Sinto falta dela. Namorar com ela. E dos beijos com fervor. Que ela dava por amor. Sinto falta dela. Namorar com ela. Nunca mais tive pra mim. Uma namorada assim.  "
489,Tudo Na Mais Santa Paz,Vinicius de Moraes," Tranca bem a porta, amor. Fecha a janela e passa a tramela, por favor. E se não se importa, amor. Defuma a casa em nome de Nosso Senhor. Acabou a festa, amor. Ainda tem uma cerveja no congelador. Vamos ao que resta, amor. Dia de festa é véspera de muita dor. E se o fantasma ficar e se o cachorro latir. E se o silêncio gritar e se o pavor assumir. E se a mulher não topar e se o amigo sumir. E se o relógio parar e se amanhã não surgir. Tudo na mais perfeita ordem. Tudo na mais santa paz.  "
490,Morena Boca de Ouro,João Gilberto," Morena boca de ouro que me faz sofrer. O teu jeitinho é que me mata. Roda morena, cai não cai. Ginga morena, vai não vai. Samba, morena, que desacata. Morena uma brasa viva pronta pra queimar. Queimando a gente sem clemência. Roda morena, cai não cai. G. Ginga morena, vai não vai. Samba morena, com malemolência. Meu coração é um pandeiro. Marcando o compasso de um samba feiticeiro. Samba que mexe com a gente. Samba que zomba da gente. O amor é um samba tão diferente. Morena samba no terreiro. Pisando sestrosa, vaidosa. Meu coração, morena, tem pena. De mais um sofredor que se queimou. Na brasa viva do teu amor.  "
491,Você,Tom Jobim," É só eu sei, quanto amor. Eu guardei, sem saber. Que era só pra você. É só tinha de ser com você. Havia de ser pra você. Senão era mais uma dor. Senão não seria um amor. Aquele que a gente não vê. Amor que chegou para dar. Porque ninguém deu pra você. Amor que chegou para dar, porque ninguém deu. É você que é feito de azul. Me deixa morar nesse azul. Me deixa encontrar minha paz. Você que é bonito demais. Se ao menos podesse saber. Que eu sempre fui só de você. Você sempre foi só de mim. E eu sempre fui só de você. Você sempre foi só de mim. E eu sempre fui só de você. Você sempre foi só de mim.  "
492,Bela Portuguesa,Marante," O homem trabalha uma vida inteira para um dia regressar. E no estrangeiro, é sempre um forasteiro com saudades do seu lar No coração traz a mulher que ama e sempre amará. Aquela cara bonita e aquele corpo divino que eu nunca esquecerei. Refrão. Eu sei, eu sei. És a linda portuguesa, com quem eu quero casar. Já corri mundo e não encontro outra igual com quem eu queira ficar. A mais formosa, mais gostosa das mulheres que Deus pode criar. Ai a saudade e a esperança de um dia voltar para te abraçar. É no Inverno que no meu peito é maior a solidão. E essa tormenta de ter que esperar o Agosto em Portugal. Na minha oração eu peço ao Senhor o milagre de voltar e olhar essa cara bonita e esse corpo divino que nunca esquecerei. Refrão (2 vezes).  "
493,Turbilhão,Vinicius de Moraes," Venha se perder nesse turbilhão. . Não se esqueça de fazer . Tudo o que pedir esse seu coração.. Tem muita gente que só vive pra pensar. Existe aquele que não pensa pra viver. . Eu, por exemplo, na paixão, . Mesmo que tenha que sofrer, . Eu abro o jogo e o coração. E deixo o meu barco correr.. Tem muita gente que não quer se complicar. Existe aquele que não perde a sua fé. . Eu, por exemplo, meu amigo, . Pelo amor de uma mulher, . Eu viro a cara pro perigo . E seja lá o que Deus quiser..  "
494,Maria Moita,Carlos Lyra," Nasci lá na Bahia. De Mucama com feitor. Meu pai dormia em cama. Minha mãe no pisador. Meu pai só dizia assim, venha cá. Minha mãe dizia sim, sem falar. Mulher que fala muito perde logo seu amor. Deus fez primeiro o homem. A mulher nasceu depois. Por isso é que a mulher. Trabalha sempre pelos dois. Homem acaba de chegar, tá com fome. A mulher tem que olhar pelo homem. E é deitada, em pé, mulher tem é que trabalhar. O rico acorda tarde, já começa resmungar. O pobre acorda cedo, já começa trabalhar. Vou pedir ao meu Babalorixá. Pra fazer uma oração pra Xangô. Pra por pra trabalhar. Gente que nunca trabalhou.  "
495,Ternura dos quarenta,Paco Bandeira," Quando penso o que passei. Fronteiras de solidão. Tinha prá dar e não dei. Olhei para mim e pensei. Não tenho nada na mão. Tive o tempo e não senti. Tive amores e não amei. Os amigos que perdi. E as loucuras que vivi. São tantas que já não sei. Quem eu era, quem sou eu e quem pareço. Se alguém hoje me espera, com certeza que mereço. Mereço ainda,amor a tua presença. Para enfrentar a vida, com a ternura dos quarenta. Foram tantas as idades. Da vida que atrás deixei. Não quero sentir saudades. Vou em outras amizades. Amar o que não amei. Os copos que não bebi. Os discos que não toquei. Os poemas que não li. Os filmes que nunca vi. As canções que não cantei. Meus amigos, importante é o sorriso. Para seguir viagem. Com a coragem, que é preciso. Não adianta,deitar contas a vida. A ternura dos quarenta. Não tem conta, nem medida.  "
496,Primavera,Nara Leão," O meu amor sozinho. É assim como um jardim sem flor. Só queria poder ir dizer a ele. Como é triste se sentir saudade. É que eu gosto tanto dele. Que é capaz dele gostar de mim. Acontece que eu estou mais longe dele. Que da estrela a reluzir na tarde. Estrela, eu lhe diria. Desce à terra, o amor existe. E a poesia só espera ver. Nascer a primavera. Para não morrer. Não há amor sozinho. É juntinho que ele fica bom. Eu queria darlhe todo o meu carinho. Eu queria ter felicidade. É que o meu amor é tanto. É um encanto que não tem mais fim. E no entanto ele nem sabe que isso existe. É tão triste se sentir saudade. Amor, eu lhe direi. Amor que eu tanto procurei. Ah, quem me dera eu pudesse ser. A tua primavera . E depois morrer.  "
497,Batida Diferente,Leny Andrade, Veja como bate engraçado o meu coração assim .  . Tum tum tum tum tum tum tum     .  . Tum tum tum tum tum tum tum tum    . Tum tum tum .  . Bate realmente sincopado . Vem ouvir aqui . Mas bem pertinho de mim .  . Tum tum tum tum tum tum tum tum     . Tum tum tum .  . Se do coração batida diferente faz você vibrar . Eu vou lhe mostrar que o meu coração . Tum tum tum tum tum pode variar . E juntos nós iremos tentar mudar e improvisar . O que vem do coração .  . Tum tum tum tum tum tum tum tum   . Tum tum tum.  
498,Canção do amanhecer,Tom Jobim," Ouve. Fecha os olhos, meu amor. É noite ainda. Que silêncio. E nós dois. Na tristeza de depois. A contemplar. O grande céu do adeus. Ah, não existe paz. Quando o adeus existe. E é tão triste. O nosso amor. Oh, vem comigo. Em silêncio. Vem olhar. Esta noite amanhecer. Iluminar. Aos nossos passos tão sozinhos. Todos os caminhos. Todos os carinhos. Vem raiando a madrugada. Música no céu.  "
499,Sucedeu Assim,Tom Jobim," Assim,. Começou assim. Uma coisa sem graça. Coisa boba que passa. Que ninguém percebeu. Assim,. Depois ficou assim. Quis fazer um carinho,. Receber um carinho,. E você percebeu. Fezse uma pausa no tempo. Cessou todo meu pensamento. E como acontece uma flor. Também acontece o amor. Assim,. Sucedeu assim,. E foi tão de repente. Que a cabeça da gente. Vira só coração. Não poderia supor. Que o amor nos pudesse prender,. Abriuse em meu peito um vulcão. E nasceu a paixão.  "
