,titulo,artista,letras
509,Sandra,Netinho," Maria aparecida porque apareceu na vida. Maria sebastiana porque deus fez tão bonita. Maria de lourdes porque me pediu uma canção prá ela. Carmesita porque ela sussurrou seja bemvindo. (ao meu ouvido). Na primeira noite quando nós chegamos no hospício. E lá, e lais porque quis me ver. E foi lá no hospício. Salete fez chafé que. É um chá de café que eu gosto. E naquela semana tomar chafé foi um vício. Andréia na estréia. No segundo dia meus laços de fita. E cíntia porque embora choque rosa,. É cor bonita. E ana porque parece uma cigana da ilha. Dulcina porque. É santa, é uma santa e me beijou na boca. Azul porque azul é cor e cor é feminina. Eu sou tão inseguro porque o muro é muito alto. E prá dar um salto. Me amarro na torre no alto da montanha. Amarradão na torre dá prá ir pro mundo inteiro. E onde quer que eu vá no mundo eu vejo a minha torre. É só balançar. Que a corda me leva de volta prá ela. Sandra, sandrinha.  "
510,Lamento do Menino,Mestre Barrão," Certa vez eu caminhava. Sentindo um aperto no coração. Eu vi um menino chorando. Com seu berimbau na mão. Perguntei pra o menino. O que foi que aconteceu. E o menino ainda chorando. Disse meu mestre morreu. Me sentei com o menino. E comecei a lhe explicar. Que seu mestre ele partiu. Foi pro céu com Deus morar. Foi pra perto de seu bimba, pastinha e besouro mangangá. Foi pra junto de traíra, canjiquinha e o mestre valdemar. Onde tu tiver jogando. Teu mestre vai estar la. Para guiar os teus caminhos. Junto com pai Oxalá. O menino tu não chora. Teu mestre não vai gostar. Porque tu és a semente. Que um dia vai brotar. O menino levantou. Com um gesto sorridente. Apertando a minha mão. E caminhou logo contente. O seu gesto sorridente. Isso sim me comoveu. Porque vi que o menino. Naquele momento entendeu. Não chora menino, não fica à chorar. Não chora menino. Que o teu mestre foi pro céu com Deus morar. Não chora menino, não fica à chorar. Não chora menino. Que o teu mestre foi pro céu com Deus morar. Não chora menino, não fica a chorar. Não chora menino. Foi pra perto de bimba e valdemar lamento do menino. Certa vez eu caminhava. Senti um aperto no coração. Vi um menino chorando. Com seu berimbau na mão. Perguntei pra o menino. O que foi que aconteceu. O menino ainda chorando. Disse meu mestre morreu. Eu sentei com o menino. E comecei a lhe explicar. Que seu mestre ele partiu. Foi pro céu com Deus morar. Foi pra perto de seu bimba, pastinha e besouro mangangá. Foi pra junto de traíra, canjiquinha e o mestre valdemar. Onde tu tiver jogando. Teu mestre vai estar la. Para guiar os teus caminhos. Junto com pai Oxalá. O menino tu não chora. Teu mestre não vai gostar. Porque tu és a semente. Que um dia vai brotar. O menino levantou. Com um gesto sorridente. Apertando a minha mão. E caminhou logo contente. O seu gesto somidente. Isso sim me comoveu. Porque vi que o menino. Naquele momento entendeu.  "
511,Estar Com Você (part. Helinho),Ivete Sangalo," Acordo mais um dia a seu lado. Agradecendo sempre ao Senhor. A felicidade está em coisas simples. Como em seus gestos de amor. Mesmo nesse mundo de ilusões. Eu não vou me render as tentações. Porque eu quero acordar com você. Quero sorrir com você. Quero estar com você, amor. Quero viver com você. Quem me dera saber. Todos os mistérios de uma mulher. Para poder ser. O que de mim você quiser. É envolvido nesse sentimento. O bem que me faz sentir a cada momento. Porque eu quero acordar com você. Quero sorrir com você. Quero estar com você, amor. Quero viver com você. E toda vez que eu parto. Te levo sempre ao meu lado. Eu lembro de nós no nosso quarto. E meu coração fica todinho apertado. Eu conto os dias de voltar. E poder te reencontrar. Porque eu quero acordar com você (todos os dias). Quero dormir com você (sempre, sempre). Quero estar com você, menina. Quero viver com você.  "
512,Bruna,Netinho," Uma brisa por mim passou . E perfume de flor senti . Arcoíris nascendo eu vi . Uma estrela no céu brilhou . Adivinha só quem chegou . É Bruna, meu amor . Meu pedaço de mim . É Bruna, minha flor . Meu pequeno jardim . É Bruna, . Por você, com você hoje . Eu sou tão feliz . Bem que eu percebi . O sol brilhando diferente . Como se pintasse a alma da gente . Bem que eu percebi . Um novo céu dentro de mim . E uma alegria que não tem mais fim . Chuva prateada, . Numa noite enluarada . Voz dos passarinhos . Brincadeiras no quintal . Flores corderosa . Que alguém vai lhe oferecer . E eu aprendendo a crescer com você.  "
513,Dos Monedas,Ramon Ayala, Soy el mas desdichado del mundo. Y la culpa la tiene este vicio. Me dejo la mujer que tenia ahora pierdo tambien a mi hijo. El jamas supo lo que era un padre. Por que yo andaba siempre borracho. El pidiendo en la calle limosna. Para que yo siguera tomando. Una noche llovio hasta el invierno. Llego el pobre hasta donde yo estaba. Y me dijo perdon papasito. ahora si que no me dieron nada. Tengo hambre y tambien mucho frio. Por favor hoy no me digas nada. Pero yo ciego de tanta ira. Le golpie hasta casi matarlo. Y le dije te vas a la calle. Ya no pienso seguirte aguantando. ya no tienes ni casa ni padre si no traes. para seguir tomando. salio el pobre temblando de frio. y llorando por lo que le dije. mientras yo en la casa embrutecido. sabradios que tanto lo maldije. el alcohol y el sueo me vencieron. desperte casi ya amaneciendo. al abrir la puerta de la casa. no crei lo que yo estaba viendo. alli estaba mi hijo tirado. habia muerto de hambre y de frio. en su mano le halle dos monedas. que me traiba pa comprar mas vino. y yo briago no oi que tocaba. y asi el pobre murio en el olvido. por borracho perdi yo a mi hijo. y a mi esposa que tanto adoraba. yo le quiero pedir a los padres. que no le hagan un mal a sus hijos. tal vez dios me mando este castigo. por tirarme a la senda del vicio..  
514,Pisei na Pedra,Jongo da Serrinha, Pisei na pedra. A pedra balanceou. Levanta meu povo. Cativeiro se acabou. Diz ôôô. Boi preto deixa a vaca passear. A vaca ta mugindo. O bezerro quer mama. Oi so. Quer mamar. Quer mamar. Boi preto o bezerro quer mamar. Boi quer mamar. Olha burro pro cavalo. Na cocheira grungunando. Burro fala baixo. Cavalo fala gritando. E so. Quer mamar. Quer mamar. Boi preto o bezerro quer mamar. Boi quer mamar. Lambari ta pelejando. pra subir na cachoeira. Ta dizendo pro boi preto. Que inda viga cansoqueira. Quer mamar. Quer mamar. Boi preto o bezerro quer mamar. Boi quer mamar. Oi lere Galo Cantou. La no fundo do quintal. A galinha chocou o pinto. No meio do capimzal. Quer mamar. Quer mamar. Boi preto o bezerro quer mamar. Boi quer mamar.  
515,Esperar Pra Ver,Evinha," No domingo eu li sua carta imensa contando tudo. A primeira vez que eu soube o que pensa, soube de tudo. E fiquei como quem não vive no mundo. E daí esse meu silêncio profundo. Eu senti que a tristeza ia chegar e mudar. Ia tomar o meu coração. Hoje não sei mais o que penso. Quero, o que procuro. Eu queria tanto viver contigo o meu futuro. Mas às vezes a coisa assim acontece. Aparece, parece, para aparece. Hoje nada mais resta além de esperar. Para ver alguma coisa acontecer. E chegar um novo dia. E o silêncio acabar e um novo dia.  "
516,Me Aceita de Volta,Banda Saira,"  Por que não consigo te esquecer,. Sou tão dependente de você,. É só você chegar me amando. Que eu te aceito de volta..  Por que não para pra entender. Que o amor da minha vida é você,. Que o erro só serviu pra aprender. Que quem eu quero é você,. Quem eu amo é você..  Por que te amo tanto. Esqueço até meu mundo,. Não consigo te dizer não,. O que eu posso fazer,. Se pra viver do meu lado tenho que ter você..  Esqueça isso tudo só pense em nosso mundo,. Só diga sim e diga que está tudo bem,. Que agente vai ser feliz outra vez..  Eu nao sei porque nao da pra controlar. Sei vou sofrer mais nao tem como evitar,. Sempre te amei. E que pra sempre vou te amar. Te aceito de volta..  Amor não pense assim remar contra a maré. É tão ruim,eu sei que eu errei,. Mais aprendi e agora vou fazer , você feliz me aceita de volta.. Me aceita de volta.  "
517,Cawboy Viado,Banda Inala," e a¡ cawboy viado. longe de casa faz mais de uma semana. anda pra la e pra ca. com a calça socada no rego. e ainda paga de machao. é né isso ai cawboy viado. monta no cavalo. e sai com o rabo todo empenado. e ai cawboy viado. senta eu sei que  senta,. ele senta eu sei que  senta,. ele senta eu sei que  senta,. ele senta eu sei que  senta,. sai do chao. senta no cavalo só pra levantar o rabo,. senta no cavalo só pra levantar o rabo,. senta no cavalo só pra levantar o rabo,. senta no cavalo só pra levantar o rabo,. e ai cawboy viado. chapelzinho dobrado. e aqui no rodeio. chega de querer ser piao. fivela na calça. engraxa o sapato. e ainda pega de machao. e ai cawboy viado. olha a coleografia ai gente. senta eu sei que  senta,. ele senta eu sei que  senta,. ele senta eu sei que  senta,. ele senta eu sei que  senta,. senta no cavalo só pra levantar o rabo,. senta no cavalo só pra levantar o rabo,. senta no cavalo só pra levantar o rabo,. senta no cavalo só pra levantar o rabo,. . e ai perkison bicho viado,. pega no pauzinho. fininho, bate no corinho. de vez em quando acerta o aro, né. e ainda fica dando pulinhos,. de vez em quando é que fura o corinho. de vez em quando nao, furou agora né. enquanto lá em casa. a mulher só com o ricardao. e ai papai viado. senta eu sei que  senta,. ele senta eu sei que  senta,. ele senta eu sei que  senta,. ele senta eu sei que  senta,. senta no cavalo só pra levantar o rabo,. senta no cavalo só pra levantar o rabo,. senta no cavalo só pra levantar o rabo,. senta no cavalo só pra levantar o rabo,.  "
518,"Cara Caramba, Sou Camaleão",Chiclete Com Banana," Cara caramba, cara caraô...(4x)  . Vem viver o verão. Vem curtir Salvador. Eu sou camaleão. Deixa eu ser seu amor.... Cara caramba, cara caraô...(4x)  . Vem viver o verão. Vem curtir Salvador. Eu sou camaleão. Deixa eu ser seu amor.... Não tem cara metade. Caramba que dengo de amor. És dona da minha vontade. Eu mudo de jeito e de cor.... Te toco, te abraço. Te prendo. Nos raios do sol. Misturo o futuro e o presente. Agora eu vou lá pro farol....  . Sem essa de cara ou coroa. Caramba eu sou camaleão. O amor Oxalá abençoa. Tá combinado então.... Teu corpo é mar. Eu navego. No jeito do coração. As ondas percorrem teu vício. No brilho desse verão.... Cara caramba, cara caraô...(4x)  . Vem viver o verão. Vem curtir Salvador. Eu sou camaleão. Deixa eu ser seu amor.... Cara caramba, cara caraô...(4x)  . É de cama camá. É de camaleão aiaiai. É de camaleão aiaiai. É de camaleão...(2x). Te toco, te abraço. E te prendo. Nos raios do sol. Misturo o futuro e o presente. Agora eu vou lá pro farol.... Sem essa de cara ou coroa. Caramba eu sou camaleão. O amor Oxalá abençoa. Tá combinado então.... Teu corpo é mar. Eu navego. No jeito do coração. As ondas percorrem teu vício. No brilho desse verão.... Cara caramba, cara caraô...(4x).  "
519,Ele e Ela,Madalena Iglésias," Sei quem ele é. Ele é bom rapaz. Um pouco tímido até. Vivia no sonho de encontrar o amor. Pois seu coração pedia mais,. Mais calor. Ela apareceu. E a beleza dela. Desde logo o prendeu. Gostam um do outro e agora ele diz. Que alcançou na vida o maior bem,. É feliz.. Só pensa nela. A toda a hora. Sonha com ela. P´la noite fora. Chora por ela. Se ela não vem. Só fala nela. Cada momento. Vive com ela. No pensamento. Ele sem ela. Não é ninguém.  "
520,Vingança do Amor (part. Pablo),Ivete Sangalo," Tá doendo é, tá chorando é. Todo castigo é pouco, falei que ia ter troco. Tá doendo é, ta chorando é. Bem feito, bem feito. Quantas vezes eu pedir pra não me enganar. Quantas vezes eu chorei na sua frente. Te confesso que não quis mas tive que deixar. Não suportava mais tanta ingratidão. Mendiguei o seu amor, fui o seu brinquedo. E depois que eu fui embora, chora. Tá doendo é, tá chorando é. Todo castigo é pouco, falei que ia ter troco. Tá doendo é, tá chorando é. Bem feito, bem feito. Tá doendo é, tá chorando é. Todo castigo é pouco, falei que ia ter troco. Tá doendo é, ta chorando é. Bem feito, bem feito.  "
521,Me Deixa Louca,Banda Vingadora," Quando você me olhou. Me deu um arrepio. Há tanto tempo que eu não sentia isso. Chamou minha atenção. Ganhou meu coração. Jeitinho todo engraçado, meio tímido. Sem contar que eu jurei. Que não me entregaria assim a primeira vez. Mas beijei e gamei. Aquele amor foi tão gostoso e quero outra vez. Me joga na cama. Beija minha boca. Tira minha roupa. Faz amor comigo e me deixa louca. Me joga na cama. Beija minha boca. Faz amor comigo e me deixa louca. Me joga na cama. Beija minha boca. Tira minha roupa. Faz amor comigo e me deixa louca. Me joga na cama. Beija minha boca. Faz amor comigo e me deixa louca.  "
522,Paquerei,É o Tchan," É o novo som de Salvador. É o novo som de Salvador 		. Paquerei, paquerou. Tira a cadeira. E abre a roda, menina	(2x)		. É hora de quebrar. E vai descendo, vai. E vai descendo, mãe. E vai descendo, vai. E vai descendo, mãe. E vai subindo, vai. Se requebrando, mãe . Bem gostosinho, vai. Se rebolando, mãe . Essa menina não é capaz. De botar o peão pra rodar. E vai descendo, vai. E vai descendo, mãe. E vai descendo, vai. E vai descendo, mãe. E vai subindo, vai. Se requebrando, mãe . E vai subindo, vai. Se rebolando, mãe. Oh Meu Deus	(2x). É só você e eu. É o novo som de Salvador. É o novo som de Salvador 	(4x). Paquerei, paquerou. Esse pagode gostoso que trouxe pra nós. Como é o nome dele É assim como nós. Esse samba gostoso que só tem gente bamba. O nome dele é o Gera Samba. Bota mão na cabeça e começa a descer. A mão na cintura e começa a mexer. A mão na cabecinha e começa a descer. A mão na cinturinha e começa a mexer. Oh Meu Deus 	(2x). É só você e eu. É o novo som de Salvador. É o novo som de Salvador . Paquerei, paquerou.  "
523,Você Quem Eu Amo,Banda Saira," Às vezes penso que você não liga pra mim. Eu choro quando você não está aqui. Porque eu sei que estás com ela, já não sei viver assim. Eu não consigo, um minuto só te esquecer. Se estou com ela, estou pensando em você. Mais o que posso fazer se tenho filhos. Não posso largar tudo, como eles vão me ver. Eu não queria, ser apenas um lance seu. Um passatempo, mais veja o que aconteceu. Eu me apaixonei, mas o que vou fazer. Se eu já não posso ficar longe de você. Me mata. Ter você com ela. Não basta. Ter por um momento apenas. Meu amor. Eu não posso ser só seu. Mas eu te amo. Mais é você quem eu amo. Me mata. Ter você com ela. Não basta. Ter por um momento apenas. Meu amor. Eu não posso ser só seu. Mas é você quem eu amo.  "
524,Agachadinho,Harmonia do Samba," Tem gente. Que só anda de mansinho. Tem gente. Que só bebe um pouquinho. Mulheres. Que esquecem do marido. E acabam dormindo com o vizinho. Eu gosto de comer arrumadinho. Agora tem que ser escondidinho. Por isso. É que eu só vivo agachadinho.... Agachadinho...(15x). Tem homem. Que não guenta ver mulher. Tem homem. Que nem sabe o que é. Tem gente. Que só faz com camisinha. Pessoas. Que só usam quando quer. Prefiro previnir dar um jeitinho. Com sexo seguro, com carinho. Você pode fazer agachadinho.... Agachadinho..(15x). Tem gente. Que só anda de mansinho. Tem gente. Que só bebe um pouquinho. Mulheres. Que esquecem dos maridos. E acabam dormindo com o vizinho. Eu gosto de comer arrumadinho. Agora tem que ser escondidinho. Por isso. É que eu só vivo agachadinho.... Agachadinho...(15x). Tem homem. Que não guenta ver mulher. Tem homem. Que nem sabe o que é. Tem gente. Que só faz com camisinha. Pessoas. Que só usam quando quer. Prefiro previnir dar um jeitinho. Com sexo seguro, com carinho. Você pode fazer agachadinho.... Agachadinho..(15x). Tem gente. Que só anda de mansinho. Tem gente. Que só bebe um pouquinho. Mulheres. Que esquecem dos maridos. E acabam dormindo com o Xandinho. Eu gosto de comer arrumadinho. Agora tem que ser escondidinho. Por isso. É que eu só vivo agachadinho.... Agachadinho...(15x). Tem homem. Que não guenta ver mulher. (Sou eu). Tem homem. Que nem sabe o que é. Tem gente. Que só faz com camisinha. Pessoas. Que só usam quando quer. Prefiro previnir dar um jeitinho. Com sexo seguro, com carinho. Você pode fazer agachadinho.... Agachadinho..(15x).  "
525,Bella Ciao,Yves Montand," Una mattina mi sono svegliato. O bella, ciao bella, ciao bella, ciao, ciao, ciao. Una mattina mi sono svegliato. E ho trovato l'invasor. O partigiano, portami via. O bella, ciao bella, ciao bella, ciao, ciao, ciao. O partigiano, portami via. Ché mi sento di morir. E se io muoio da partigiano. O bella, ciao bella, ciao bella, ciao, ciao, ciao. E se io muoio da partigiano. Tu mi devi seppellir. E seppellire lassù in montagna,. O bella, ciao bella, ciao bella, ciao, ciao, ciao. E seppellire lassù in montagna. Sotto l'ombra di un bel fior. Tutte le genti che passeranno. O bella, ciao bella, ciao bella, ciao, ciao, ciao. Tutte le genti che passeranno,. Mi diranno Che bel fior. È questo il fiore del partigiano. O bella, ciao bella, ciao bella, ciao, ciao, ciao. È questo il fiore del partigiano. Morto per la libertà.  "
526,Na Ri Na,Lura," Na ri na , oh na ri na. Na ri na , nu ta brinca só iá iá. Refrão. Eh mocinhos, eh ca nhôs flan nada. Oxi pelu menus mi`n kre brinka só iá iá, eh iá iá. Refrão. Mosinhos di Praia Baxu, eh eh ka nhos fla nada. Oh oh ka nhos buli`n, mi`n kre brinka so iá iá, oh iá iá. Refrão. A bo mosinhu di Praia Baxu, eh eh si bu da`n. Oh oh si bu da`n, n`ta brinka só iá iá. Refrão. A bo Bitori di Praia Baxu, eh eh ku bu kaxola. Oh oh ka da pa nada, nu ta brinka só iá iá. Refrão. Mosinhus ka nhos fla nada, eh eh Codé di Dona. Oh oh ku si gaitona, nu ta brinca só iá iá, oh iá iá. Refrão. A bo mosinhu, mosinhu Praia, eh eh Praia é sabi. Eh eh Praia é prigo, bu ta brinca só iá iá. Refrão.  "
527,A Culpa É Dele,Banda 007," Ei, amiga, senta aqui. Que cara é essa aí. Será que alguém morreu. O que aconteceu. O que quer me dizer. Por que cê tá chorando. Eu não tô entendendo. Cê tá me assustando. Lembro da noite, sim. Que a gente saiu. Cê disse que ia ali. Logo depois sumiu. Aonde você tava. Como assim, vou ficar brava. Que história é essa que aconteceu. O cara que eu tava deu em cima de você, foi. E aí você ficou com ele, mas foi uma vez, ok. Do que cê tá com medo De estragar a amizade. Nem fica preocupada, a gente resolve mais tarde. Se quem tava comigo era ele, a culpa é dele. Quem fez essa bagunça na nossa amizade é ele. Eu não vou deixar de ser sua amiga por causa de um qualquer. Que não respeita uma mulher.  "
528,Desafio,Harmonia do Samba," Se você aceitar o desafio               . eu vou cantar um samba pra você dançar     . esse swing provoca arrepio                 . e pegue o cavaco o show vai começar        . Vou pedir pra você vibrarr (vibrar, vibrar). vou pedir pra você mandar. mandar meu cavaco chorar. ""mandei meu cavaco chorar"". E a galera não vacilou. fez a poeira subir. sem sair do compasso. mais uma vez eu quero ouvir. ""mandei meu cavaco chorar"". repete a música mais uma vez.  "
529,Coração de Papelão,José Cid," Recortaste a luz da lua. E colaste um papelão,. Escreveste assim ""Sou tua"". E eu fiquei nessa ilusão.. Encontreite hoje na rua. E nem me deste atenção.. Afinal qual é a tua. Coração de papelão. Então Chorei. E até pensei. ""Amar assim para quê"". Meu bem eu sei. Fingir que chorei.. Sempre quis (sempre quis). Namorar (namorar). Com você (sempre quis meu amor namorar com você).. Se essa rua fosse minha. Eu mandavaa ladrilhar. Com o brilho dos teus olhos. Só para o meu amor passar.. Encontreite hoje na rua. E nem me deste atenção.. Afinal qual é a tua. Coração de papelão. Então Chorei. E até pensei. ""Amar assim para quê"". Meu bem eu sei. Fingir que chorei.. Sempre quis (sempre quis). Namorar (namorar). Com você (sempre quis meu amor namorar com você).. Se essa rua fosse minha. Eu mandavaa ladrilhar. Com o brilho dos teus olhos. Só para o meu amor passar.. Encontreite hoje na rua. E nem me deste atenção.. Afinal qual é a tua. Coração de papelão. Coração de papelão (x3). . Oh, oh oh.  "
530,Pra Ver o Sol Brilhar,Chicabana, Bem que eu podia acreditar. Te vejo faltar o ar. Meus olhos podem ver. O amor acontecer. E não é ilusão. Segura a minha mão. E vamos viajar. Pra ver o Sol brilhar pra gente. Primeiro a gente se apaixonou. Segundo passo foi te convencer. Que o amor que eu sinto aqui é tão real. E eu não quero mais te ver sofrer. Me dê uma chance de te proteger. Te abraçar e te fazer feliz. Eu descobri que a vida é mais. E com você eu vou além. Não vou ficarmais com ninguém. Bem que eu podia acreditar. Te vejo faltar o ar. Meus olhos podem ver. O amor acontecer. E não é ilusão. Segura a minha mão. E vamos viajar. Pra ver o Sol brilhar pra gente (2x).  
531,Alerta contra as DSTs,Bel Meirelles," DSTs sabem o que quer dizer. Estou aqui só para te explicar. DSTs sabem o que quer dizer. Estou aqui só para te explicar. São as Doenças Sexualmente Transmissíveis. Que só contrai quem não sabe se cuidar. São inúmeras as doenças. Qualquer um pode pegar. Mas prá quem tem consciência. Nunca o risco correrá. Entre as DSTs. Algumas são mais graves. Como a Hepatite B e C. Sífilis e AIDS. Mas atenção que essas quatro doenças. Não é só pelo sexo, que se pega. Os contatos com sangues, não testados. Seringas e agulhas, contaminados. Da mãe pro filho pode haver transmissão. E isso acontece na gestação. Que sexo é bom. Ninguém duvída      . Mas sem cuidado. Ele fere a nossa vida. Herpes Genital é DST. Condiloma é DST. Gonorréia é DST. HPV é DST. Existem outras doenças. Que são DSTs. Porém, essas são as mais comuns. Usem sempre camisinha. Prá não se contaminar. Que é também prá quem não quer engravidar. Diminua os parceiros. Não se arrisque em quantidades. Comece a investir na qualidade. Mas se alguns desses problemas. Estão a te atormentar. É só ajuda você procurar. Em um serviço de saúde. Eles vão te orientar. A maneira mais correta de tratar. Que sexo é bom. Ninguém duvída       . Mas sem cuidado. Ele fere a nossa vida.  "
532,Fogaréu,Chiclete Com Banana," Olha o fogo. Olha o fogaréu. Queimando as pontas da paia do meu chapéu. Cadê Ritinha que não vê Cecéu. Tá de capim na boca, cismada, olhando o céu. E de mansinho a sanfona ele pegou. Cantando me ninou. No São João do Carneirinho, meu amor.  "
533,Trono branco,Cecília de Souza," São bem felizes, os que têm no céu. Seus nomes escritos já. Se consideram livres da condenação. Pelo  Sangue do Cordeiro justificado está. Tendo certeza de fluir a salvação. No Trono Branco está tudo se agitará. Com a Presença do Senhor. Que fez a Terra e o mar. Tudo se prostrará tudo derreterá. Tudo que o homem fez na Terra. Se desmanchará. A Terra fugirá, o céu se enrolará. A Terra e o mar prestarão conta dos seus mortos. Mas a Igreja comprada com sangue. Lavada por Jesus amparada está. É bem aventurado o homem que com Cristo quer reinar. Os que de longe são chamados a cear. Pois vão logo para o trono que ornado já está. E a alegria nunca mais se acabará. Quando o Senhor se assentar, no Trono Branco pra julgar. Grandes e pequenos estarão perante O Trono. Do Cordeiro, ouvindo a última decisão. Com reta justiça Ele julgará. Ninguém pode fugir de quem está. Assentado no Trono com Poder e Glória. Quem poderá contemplar. Nova Terra, novo céu, no tabernáculo do Senhor. Deus enxugará de nossos olhos toda a lágrima. Onde não haverá nem morte nem pavor. Naquela cidade só habitará. Quem estiver seu nome escrito já. No livro da vida do Santo Cordeiro. Que vivo no céu para sempre está.  "
534,Parará,Tomate," Parará, Parararara, Pararara, Para Papa. Parará, Parararara, Pararara, Para Papa. Ei, vou te mostrar o meu poder. E você vai pirar, enlouquecer. Desejar o meu amor. Sei, preciso ouvir dizer que sim. Sei que nunca vai mentir para mim. O seu olhar já revelou. Te levar pra dar uma volta no meu mundo. Desvendar os sentimentos mais profundos. Nessa onda, se quiser, pode pedir. I'm so good. Vai amor, me faz sentir tudo de novo. Me dá um beijo bem gostoso. Só teu sabor me satisfaz. Vai amor, invade o meu corpo. Tem que ser agora, vê se não demora. Eu vou te amar.  "
535,Meu Maior Presente,Ivete Sangalo," Se eu olhar pra trás. Verei na minha estrada. As curvas e atalhos. Onde, às vezes, me perdi. E onde eu também achei. O meu maior presente. Aquele que eu guardo. E vivo a cada amanhecer. Foi você quem deu. Ou quem soube, ao menos, me mostrar. Uma imensidão de cores no olhar. Foi você quem leu. O que já estava escrito em mim. E me ajudou a descobrir. O amor que hoje eu levo. Dentro do meu peito. É o meu maior presente. O amor que me faz cantar. Que me leva a qualquer lugar, o amor.  "
536,Cavalo Ruço,Nuno da Câmara Pereira," Eu tive um cavalo ruço. Que se chamava gingão. De uma capona bravia. Que eu queria, sentia. Como um bom irmão. Era o cavalo mais lindo. Que nasceu no ribatejo. E eu nunca tive outro assim. Tão manso que enfim. Ainda o desejo. Saltava que era um primor. Tudo fazia com graça. Era bom a tourear. A derribar sem vacilar. No campo ou na praça. Corria lebres com gosto. E nenhum galgo o passava. Quando o viam correr. com prazer sem sofrer. A todos pasmava. A brincar lá na lezíria. O íam admirar. Ainda parece que o vejo. À beira do Tejo. A correr a saltar. Foi um touro que o matou. Num dia de infelicidade. E eu nunca mais montei. Nem sei se o farei. Tal é a saudade.  "
537,Vale Night,Asa de Águia," Vale Night, o passaporte da folia. Encontrei a solução pra essa agonia,. Peça o seu vale night caia na folia.. Olha aqui. você não se ache, você não me alugue. você não me acabe não. Diga ai, não tem quem agüente. Sou muito descente, acho que mereço então. Oh meu bem, é muito trabalho, na semana inteira. Quero só meu dia de paz. Encontrei a solução pra essa agonia. Peça o seu valenight, caia na folia. Ela me deu o valenight o, o, o. Eu precisei do vale night o, o, o. Eu andava todo estressado. agora a coisa mudou. Ela meu deu o valenight o,o,o. Eu precisei do valenight o,o,o. Vem curtir agora o novo lance. a galera pirou.. A gente precisa de uma saída afinal. A festa com o vale night. Abalou geral.... Ela me deu o valenight o, o, o. Eu precisei do vale night o, o, o. Eu andava todo estressado. agora a coisa mudou. Ela meu deu o valenight o,o,o. Eu precisei do valenight o,o,o. Vem curtir agora o novo lance. a galera pirou.. Quem tá solteiro, continua solteiro. Quem tá casado, continua casado. Quem tá ficando, continua ficando. Mas o vale night é um direito do povo. Encontrei a solução pra essa agonia. Peça o seu vale night caia na folia. Ela me deu o valenight o, o, o. Eu precisei do vale night o, o, o. Eu andava todo estressado. agora a coisa mudou. Ela meu deu o valenight o,o,o. Eu precisei do valenight o,o,o. Vem curtir agora o novo lance. a galera pirou.. Ela me deu o vale night....  "
538,Camungerê,Grupo Capoeira Angola," Como vai, como tá. Coro Camungerê. Como vai vosmecê. E vai bem de saúde. Para mim é prazer. Como tá, como tá. Como vai vosmecê. Como vai afamilia. Mais tarde eu vou ver. Eu vou bem de saúde.  "
539,Yo Te Vine a Amar (part. Sebastián Yatra),Ivete Sangalo," Basta de extrañarte. Quiero sentir tu perfume. Traigo cosas buenas en mi equipaje. Volver a sonreir. Quedarme junto a ti. Amor de verdad. No se olvida no. Aunque la distancia. Quiera despistarme. Contigo quiero amanecer. Y juntos ver el sol caer. Tu corazón es una seda. Que me empieza a enamorar. Tu abrazo mi destino. Tu mirada el paraíso. Tu sonrisa me llena de vida. Me hace volar, me hace soñar. Eres mi fé, mi otra mitad. Yo te vine a amar. Tú eres como el cielo y mar. No te quiero dejar. Yo te vine a amar. Nuestra unión, constelación. Un universo de pasión. Yo te vine a amar. Ya sé una noche hace así. Y ahora vivo pensando en ti. No sé lo que me dices. No sé lo que me pasa. Pero juro que no soy así. Y en tu vuelo yo me perdí. Y al final yo ya entendí. Mis ojos son tuyos, yo sé que te vi. Yo quiero más. Quiero la magia dentro de tu boca. Quiero más. Y ya no sé que hacer si te vas. Yo te vine a amar. Nuestra unión, constelación. Un universo de pasión. Yo te vine a amar. Tú eres mi única adicción. Un universo de pasión. Yo te vine a amar. Yo sólo te vine a amar. (Vou te amar, vou te amar, vou te amar). Cheguei pra te amar.  "
540,Rosinha,Adriano Correia de Oliveira," Ó minha Rosinha eu heide te amar. De dia ou de noite, de noite ao luar.. De noite ao luar, de noite ao luar,. Ó minha Rosinha eu heide te amar.. INSTRUMENTAL. Ó minha Rosinha eu heide ir, heide ir. Jurar a verdade que eu não sei mentir.. Que eu não sei mentir, que eu não sei mentir,. Ó minha Rosinha eu heide ir, heide ir.. INSTRUMENTAL. Ó minha Rosinha eu quero eu quero. Entrar em teu peito, formar um castelo.. Entrar em teu peito, formar um castelo,. Ó minha Rosinha eu quero eu quero.. INSTRUMENTAL. Ó minha Rosinha eu heide te amar. De dia ou de noite, de noite ao luar.. De noite ao luar, de noite ao luar,. Ó minha Rosinha eu heide te amar..  "
